,date,max_load
1930,2015/1/25,18708.0
1931,2015/1/26,20567.0
1932,2015/1/27,20509.0
1933,2015/1/28,21819.0
1934,2015/1/29,22707.0
1935,2015/1/30,22884.0
1936,2015/1/31,20957.0
1937,2015/2/1,19794.0
1938,2015/2/2,22226.0
1939,2015/2/3,21783.0
1940,2015/2/4,23132.0
1941,2015/2/5,22360.0
1942,2015/2/6,21756.0
1943,2015/2/7,19796.0
1944,2015/2/8,19407.0
1945,2015/2/9,21496.0
1946,2015/2/10,21418.0
1947,2015/2/11,20858.0
1948,2015/2/12,18351.0
1949,2015/2/13,17677.0
1950,2015/2/14,15965.0
1951,2015/2/15,15627.0
1952,2015/2/16,14122.0
1953,2015/2/17,13121.0
1954,2015/2/18,12391.0
1955,2015/2/19,10818.0
1956,2015/2/20,11304.0
1957,2015/2/21,11682.0
1958,2015/2/22,12032.0
1959,2015/2/23,12913.0
1960,2015/2/24,13848.0
1961,2015/2/25,16156.0
1962,2015/2/26,17046.0
1963,2015/2/27,18008.0
1964,2015/2/28,18766.0
1965,2015/3/1,17645.0
1966,2015/3/2,19789.0
1967,2015/3/3,19689.0
1968,2015/3/4,19933.0
1969,2015/3/5,20509.0
1970,2015/3/6,20483.0
1971,2015/3/7,18065.0
1972,2015/3/8,17699.0
1973,2015/3/9,20363.0
1974,2015/3/10,20661.0
1975,2015/3/11,20594.0
1976,2015/3/12,20745.0
1977,2015/3/13,19852.0
1978,2015/3/14,17296.0
1979,2015/3/15,16620.0
1980,2015/3/16,18812.0
1981,2015/3/17,18241.0
1982,2015/3/18,18155.0
1983,2015/3/19,18338.0
1984,2015/3/20,18351.0
1985,2015/3/21,16531.0
1986,2015/3/22,15767.0
1987,2015/3/23,18096.0
1988,2015/3/24,18115.0
1989,2015/3/25,17928.0
1990,2015/3/26,17790.0
1991,2015/3/27,18218.0
1992,2015/3/28,16228.0
1993,2015/3/29,15199.0
1994,2015/3/30,17753.0
1995,2015/3/31,17222.0
1996,2015/4/1,17070.0
1997,2015/4/2,17070.0
1998,2015/4/3,17322.0
1999,2015/4/4,13402.0
2000,2015/4/5,13790.0
2001,2015/4/6,15515.0
2002,2015/4/7,16981.0
2003,2015/4/8,18776.0
2004,2015/4/9,18546.0
2005,2015/4/10,17404.0
2006,2015/4/11,16023.0
2007,2015/4/12,15116.0
2008,2015/4/13,17434.0
2009,2015/4/14,17389.0
2010,2015/4/15,17070.0
2011,2015/4/16,16718.0
2012,2015/4/17,17022.0
2013,2015/4/18,15880.0
2014,2015/4/19,14921.0
2015,2015/4/20,17254.0
2016,2015/4/21,17097.0
2017,2015/4/22,16970.0
2018,2015/4/23,16909.0
2019,2015/4/24,17145.0
2020,2015/4/25,15739.0
2021,2015/4/26,14978.0
2022,2015/4/27,17161.0
2023,2015/4/28,17559.0
2024,2015/4/29,17731.0
2025,2015/4/30,17731.0
2026,2015/5/1,13156.0
2027,2015/5/2,14040.0
2028,2015/5/3,14720.0
2029,2015/5/4,17095.0
2030,2015/5/5,17159.0
2031,2015/5/6,17202.0
2032,2015/5/7,17165.0
2033,2015/5/8,17428.0
2034,2015/5/9,16167.0
2035,2015/5/10,15114.0
2036,2015/5/11,17458.0
2037,2015/5/12,17521.0
2038,2015/5/13,17696.0
2039,2015/5/14,17850.0
2040,2015/5/15,17852.0
2041,2015/5/16,16081.0
2042,2015/5/17,15220.0
2043,2015/5/18,18234.0
2044,2015/5/19,18114.0
2045,2015/5/20,17967.0
2046,2015/5/21,17827.0
2047,2015/5/22,17640.0
2048,2015/5/23,16406.0
2049,2015/5/24,15217.0
2050,2015/5/25,17919.0
2051,2015/5/26,17781.0
2052,2015/5/27,18031.0
