14451.0	17662.0	17734.0	18374.0	19059.0	17599.0	16713.0	1	1	6	
14797.0	14451.0	17662.0	17734.0	18374.0	19059.0	17599.0	1	1	7	
15493.0	14797.0	14451.0	17662.0	17734.0	18374.0	19059.0	0	0	1	
17994.0	15493.0	14797.0	14451.0	17662.0	17734.0	18374.0	0	0	2	
19421.0	17994.0	15493.0	14797.0	14451.0	17662.0	17734.0	0	0	3	
19333.0	19421.0	17994.0	15493.0	14797.0	14451.0	17662.0	0	0	4	
19294.0	19333.0	19421.0	17994.0	15493.0	14797.0	14451.0	0	0	5	
19156.0	19294.0	19333.0	19421.0	17994.0	15493.0	14797.0	0	1	6	
16200.0	19156.0	19294.0	19333.0	19421.0	17994.0	15493.0	0	1	7	
17286.0	16200.0	19156.0	19294.0	19333.0	19421.0	17994.0	0	0	1	
19721.0	17286.0	16200.0	19156.0	19294.0	19333.0	19421.0	0	0	2	
19690.0	19721.0	17286.0	16200.0	19156.0	19294.0	19333.0	0	0	3	
20279.0	19690.0	19721.0	17286.0	16200.0	19156.0	19294.0	0	0	4	
19629.0	20279.0	19690.0	19721.0	17286.0	16200.0	19156.0	0	0	5	
18999.0	19629.0	20279.0	19690.0	19721.0	17286.0	16200.0	0	1	6	
17345.0	18999.0	19629.0	20279.0	19690.0	19721.0	17286.0	0	1	7	
16265.0	17345.0	18999.0	19629.0	20279.0	19690.0	19721.0	0	0	1	
17508.0	16265.0	17345.0	18999.0	19629.0	20279.0	19690.0	0	0	2	
16423.0	17508.0	16265.0	17345.0	18999.0	19629.0	20279.0	0	0	3	
16218.0	16423.0	17508.0	16265.0	17345.0	18999.0	19629.0	0	0	4	
18536.0	16218.0	16423.0	17508.0	16265.0	17345.0	18999.0	0	0	5	
19104.0	18536.0	16218.0	16423.0	17508.0	16265.0	17345.0	0	1	6	
17270.0	19104.0	18536.0	16218.0	16423.0	17508.0	16265.0	0	1	7	
16258.0	17270.0	19104.0	18536.0	16218.0	16423.0	17508.0	0	0	1	
18228.0	16258.0	17270.0	19104.0	18536.0	16218.0	16423.0	0	0	2	
17986.0	18228.0	16258.0	17270.0	19104.0	18536.0	16218.0	0	0	3	
18242.0	17986.0	18228.0	16258.0	17270.0	19104.0	18536.0	0	0	4	
18534.0	18242.0	17986.0	18228.0	16258.0	17270.0	19104.0	0	0	5	
17014.0	18534.0	18242.0	17986.0	18228.0	16258.0	17270.0	0	1	6	
15364.0	17014.0	18534.0	18242.0	17986.0	18228.0	16258.0	0	1	7	
15116.0	15364.0	17014.0	18534.0	18242.0	17986.0	18228.0	0	0	1	
17244.0	15116.0	15364.0	17014.0	18534.0	18242.0	17986.0	0	0	2	
17551.0	17244.0	15116.0	15364.0	17014.0	18534.0	18242.0	0	0	3	
17040.0	17551.0	17244.0	15116.0	15364.0	17014.0	18534.0	0	0	4	
17220.0	17040.0	17551.0	17244.0	15116.0	15364.0	17014.0	0	0	5	
17057.0	17220.0	17040.0	17551.0	17244.0	15116.0	15364.0	0	1	6	
15657.0	17057.0	17220.0	17040.0	17551.0	17244.0	15116.0	0	1	7	
14678.0	15657.0	17057.0	17220.0	17040.0	17551.0	17244.0	0	0	1	
15209.0	14678.0	15657.0	17057.0	17220.0	17040.0	17551.0	0	0	2	
13522.0	15209.0	14678.0	15657.0	17057.0	17220.0	17040.0	0	0	3	
14089.0	13522.0	15209.0	14678.0	15657.0	17057.0	17220.0	0	0	4	
14905.0	14089.0	13522.0	15209.0	14678.0	15657.0	17057.0	0	0	5	
13824.0	14905.0	14089.0	13522.0	15209.0	14678.0	15657.0	1	1	6	
12424.0	13824.0	14905.0	14089.0	13522.0	15209.0	14678.0	1	1	7	
12389.0	12424.0	13824.0	14905.0	14089.0	13522.0	15209.0	1	0	1	
12447.0	12389.0	12424.0	13824.0	14905.0	14089.0	13522.0	1	0	2	
12830.0	12447.0	12389.0	12424.0	13824.0	14905.0	14089.0	1	0	3	
12895.0	12830.0	12447.0	12389.0	12424.0	13824.0	14905.0	1	0	4	
13136.0	12895.0	12830.0	12447.0	12389.0	12424.0	13824.0	1	0	5	
13217.0	13136.0	12895.0	12830.0	12447.0	12389.0	12424.0	0	0	6	
13517.0	13217.0	13136.0	12895.0	12830.0	12447.0	12389.0	0	0	7	
13612.0	13517.0	13217.0	13136.0	12895.0	12830.0	12447.0	0	0	1	
14121.0	13612.0	13517.0	13217.0	13136.0	12895.0	12830.0	0	0	2	
14357.0	14121.0	13612.0	13517.0	13217.0	13136.0	12895.0	0	0	3	
14382.0	14357.0	14121.0	13612.0	13517.0	13217.0	13136.0	0	0	4	
14534.0	14382.0	14357.0	14121.0	13612.0	13517.0	13217.0	0	0	5	
15506.0	14534.0	14382.0	14357.0	14121.0	13612.0	13517.0	0	1	6	
14575.0	15506.0	14534.0	14382.0	14357.0	14121.0	13612.0	0	1	7	
13421.0	14575.0	15506.0	14534.0	14382.0	14357.0	14121.0	0	0	1	
16471.0	13421.0	14575.0	15506.0	14534.0	14382.0	14357.0	0	0	2	
17484.0	16471.0	13421.0	14575.0	15506.0	14534.0	14382.0	0	0	3	
17827.0	17484.0	16471.0	13421.0	14575.0	15506.0	14534.0	0	0	4	
17627.0	17827.0	17484.0	16471.0	13421.0	14575.0	15506.0	0	0	5	
18132.0	17627.0	17827.0	17484.0	16471.0	13421.0	14575.0	0	1	6	
18449.0	18132.0	17627.0	17827.0	17484.0	16471.0	13421.0	0	0	2	
19866.0	18449.0	18132.0	17627.0	17827.0	17484.0	16471.0	0	0	3	
19429.0	19866.0	18449.0	18132.0	17627.0	17827.0	17484.0	0	0	4	
17988.0	19429.0	19866.0	18449.0	18132.0	17627.0	17827.0	0	0	5	
16511.0	17988.0	19429.0	19866.0	18449.0	18132.0	17627.0	0	1	6	
15613.0	16511.0	17988.0	19429.0	19866.0	18449.0	18132.0	0	1	7	
14734.0	15613.0	16511.0	17988.0	19429.0	19866.0	18449.0	0	0	1	
17405.0	14734.0	15613.0	16511.0	17988.0	19429.0	19866.0	0	0	2	
16414.0	17405.0	14734.0	15613.0	16511.0	17988.0	19429.0	0	0	3	
16215.0	16414.0	17405.0	14734.0	15613.0	16511.0	17988.0	0	0	4	
17356.0	16215.0	16414.0	17405.0	14734.0	15613.0	16511.0	0	0	5	
16132.0	17356.0	16215.0	16414.0	17405.0	14734.0	15613.0	0	1	6	
14557.0	16132.0	17356.0	16215.0	16414.0	17405.0	14734.0	0	1	7	
14298.0	14557.0	16132.0	17356.0	16215.0	16414.0	17405.0	0	0	1	
16122.0	14298.0	14557.0	16132.0	17356.0	16215.0	16414.0	0	0	2	
16832.0	16122.0	14298.0	14557.0	16132.0	17356.0	16215.0	0	0	3	
17591.0	16832.0	16122.0	14298.0	14557.0	16132.0	17356.0	0	0	4	
16997.0	17591.0	16832.0	16122.0	14298.0	14557.0	16132.0	0	0	5	
16513.0	16997.0	17591.0	16832.0	16122.0	14298.0	14557.0	0	1	6	
15296.0	16513.0	16997.0	17591.0	16832.0	16122.0	14298.0	0	1	7	
14388.0	15296.0	16513.0	16997.0	17591.0	16832.0	16122.0	0	0	1	
15862.0	14388.0	15296.0	16513.0	16997.0	17591.0	16832.0	0	0	2	
16518.0	15862.0	14388.0	15296.0	16513.0	16997.0	17591.0	0	0	3	
15900.0	16518.0	15862.0	14388.0	15296.0	16513.0	16997.0	0	0	4	
16229.0	15900.0	16518.0	15862.0	14388.0	15296.0	16513.0	1	1	6	
14681.0	16229.0	15900.0	16518.0	15862.0	14388.0	15296.0	1	0	1	
12856.0	14681.0	16229.0	15900.0	16518.0	15862.0	14388.0	0	0	2	
15860.0	12856.0	14681.0	16229.0	15900.0	16518.0	15862.0	0	0	3	
15796.0	15860.0	12856.0	14681.0	16229.0	15900.0	16518.0	0	0	4	
16145.0	15796.0	15860.0	12856.0	14681.0	16229.0	15900.0	0	0	5	
16424.0	16145.0	15796.0	15860.0	12856.0	14681.0	16229.0	0	1	6	
14724.0	16424.0	16145.0	15796.0	15860.0	12856.0	14681.0	0	0	1	
16400.0	14724.0	16424.0	16145.0	15796.0	15860.0	12856.0	0	0	2	
16506.0	16400.0	14724.0	16424.0	16145.0	15796.0	15860.0	0	0	3	
17244.0	16506.0	16400.0	14724.0	16424.0	16145.0	15796.0	0	0	4	
17485.0	17244.0	16506.0	16400.0	14724.0	16424.0	16145.0	0	0	5	
16397.0	17485.0	17244.0	16506.0	16400.0	14724.0	16424.0	0	1	6	
14933.0	16397.0	17485.0	17244.0	16506.0	16400.0	14724.0	0	1	7	
14129.0	14933.0	16397.0	17485.0	17244.0	16506.0	16400.0	0	0	1	
15669.0	14129.0	14933.0	16397.0	17485.0	17244.0	16506.0	0	0	2	
16060.0	15669.0	14129.0	14933.0	16397.0	17485.0	17244.0	0	0	5	
15530.0	16060.0	15669.0	14129.0	14933.0	16397.0	17485.0	0	1	6	
14556.0	15530.0	16060.0	15669.0	14129.0	14933.0	16397.0	0	1	7	
13983.0	14556.0	15530.0	16060.0	15669.0	14129.0	14933.0	0	0	1	
15713.0	13983.0	14556.0	15530.0	16060.0	15669.0	14129.0	0	0	2	
15209.0	15713.0	13983.0	14556.0	15530.0	16060.0	15669.0	0	0	3	
15244.0	15209.0	15713.0	13983.0	14556.0	15530.0	16060.0	0	0	4	
15157.0	15244.0	15209.0	15713.0	13983.0	14556.0	15530.0	0	0	5	
13747.0	15157.0	15244.0	15209.0	15713.0	13983.0	14556.0	1	1	6	
11579.0	13747.0	15157.0	15244.0	15209.0	15713.0	13983.0	1	1	7	
12478.0	11579.0	13747.0	15157.0	15244.0	15209.0	15713.0	1	0	1	
13224.0	12478.0	11579.0	13747.0	15157.0	15244.0	15209.0	0	0	2	
14429.0	13224.0	12478.0	11579.0	13747.0	15157.0	15244.0	0	0	3	
15400.0	14429.0	13224.0	12478.0	11579.0	13747.0	15157.0	0	0	4	
16145.0	15400.0	14429.0	13224.0	12478.0	11579.0	13747.0	0	0	5	
15465.0	16145.0	15400.0	14429.0	13224.0	12478.0	11579.0	0	1	6	
14397.0	15465.0	16145.0	15400.0	14429.0	13224.0	12478.0	0	1	7	
15564.0	14397.0	15465.0	16145.0	15400.0	14429.0	13224.0	0	0	3	
15430.0	15564.0	14397.0	15465.0	16145.0	15400.0	14429.0	0	0	4	
15228.0	15430.0	15564.0	14397.0	15465.0	16145.0	15400.0	0	0	5	
15281.0	15228.0	15430.0	15564.0	14397.0	15465.0	16145.0	0	1	6	
14203.0	15281.0	15228.0	15430.0	15564.0	14397.0	15465.0	0	1	7	
13489.0	14203.0	15281.0	15228.0	15430.0	15564.0	14397.0	0	0	1	
15372.0	13489.0	14203.0	15281.0	15228.0	15430.0	15564.0	0	0	2	
16218.0	15372.0	13489.0	14203.0	15281.0	15228.0	15430.0	0	0	4	
16065.0	16218.0	15372.0	13489.0	14203.0	15281.0	15228.0	0	0	5	
15883.0	16065.0	16218.0	15372.0	13489.0	14203.0	15281.0	0	1	6	
14822.0	15883.0	16065.0	16218.0	15372.0	13489.0	14203.0	0	1	7	
13598.0	14822.0	15883.0	16065.0	16218.0	15372.0	13489.0	0	0	1	
15677.0	13598.0	14822.0	15883.0	16065.0	16218.0	15372.0	0	0	2	
16081.0	15677.0	13598.0	14822.0	15883.0	16065.0	16218.0	0	0	3	
16215.0	16081.0	15677.0	13598.0	14822.0	15883.0	16065.0	0	0	4	
16424.0	16215.0	16081.0	15677.0	13598.0	14822.0	15883.0	0	0	5	
15972.0	16424.0	16215.0	16081.0	15677.0	13598.0	14822.0	0	1	6	
14446.0	15972.0	16424.0	16215.0	16081.0	15677.0	13598.0	0	1	7	
15464.0	14446.0	15972.0	16424.0	16215.0	16081.0	15677.0	0	0	2	
15527.0	15464.0	14446.0	15972.0	16424.0	16215.0	16081.0	0	0	3	
15735.0	15527.0	15464.0	14446.0	15972.0	16424.0	16215.0	0	0	4	
15777.0	15735.0	15527.0	15464.0	14446.0	15972.0	16424.0	0	0	5	
15928.0	15777.0	15735.0	15527.0	15464.0	14446.0	15972.0	0	1	6	
16326.0	15928.0	15777.0	15735.0	15527.0	15464.0	14446.0	0	0	2	
16538.0	16326.0	15928.0	15777.0	15735.0	15527.0	15464.0	0	0	3	
15816.0	16538.0	16326.0	15928.0	15777.0	15735.0	15527.0	0	0	4	
16071.0	15816.0	16538.0	16326.0	15928.0	15777.0	15735.0	0	0	5	
16246.0	16071.0	15816.0	16538.0	16326.0	15928.0	15777.0	0	0	6	
16001.0	16246.0	16071.0	15816.0	16538.0	16326.0	15928.0	0	0	7	
15506.0	16001.0	16246.0	16071.0	15816.0	16538.0	16326.0	1	0	3	
17600.0	15506.0	16001.0	16246.0	16071.0	15816.0	16538.0	0	0	5	
18677.0	17600.0	15506.0	16001.0	16246.0	16071.0	15816.0	0	1	6	
18541.0	18677.0	17600.0	15506.0	16001.0	16246.0	16071.0	0	0	2	
17645.0	18541.0	18677.0	17600.0	15506.0	16001.0	16246.0	0	0	3	
19032.0	17645.0	18541.0	18677.0	17600.0	15506.0	16001.0	0	0	4	
17418.0	19032.0	17645.0	18541.0	18677.0	17600.0	15506.0	0	0	5	
17051.0	17418.0	19032.0	17645.0	18541.0	18677.0	17600.0	0	1	6	
15452.0	17051.0	17418.0	19032.0	17645.0	18541.0	18677.0	0	1	7	
14946.0	15452.0	17051.0	17418.0	19032.0	17645.0	18541.0	0	0	1	
17601.0	14946.0	15452.0	17051.0	17418.0	19032.0	17645.0	0	0	2	
17709.0	17601.0	14946.0	15452.0	17051.0	17418.0	19032.0	0	0	3	
20053.0	17709.0	17601.0	14946.0	15452.0	17051.0	17418.0	0	0	4	
21524.0	20053.0	17709.0	17601.0	14946.0	15452.0	17051.0	0	0	5	
22593.0	21524.0	20053.0	17709.0	17601.0	14946.0	15452.0	0	0	1	
20689.0	22593.0	21524.0	20053.0	17709.0	17601.0	14946.0	0	0	2	
19980.0	20689.0	22593.0	21524.0	20053.0	17709.0	17601.0	0	0	3	
20957.0	19980.0	20689.0	22593.0	21524.0	20053.0	17709.0	0	1	6	
19725.0	20957.0	19980.0	20689.0	22593.0	21524.0	20053.0	0	0	2	
19571.0	19725.0	20957.0	19980.0	20689.0	22593.0	21524.0	0	0	3	
18634.0	19571.0	19725.0	20957.0	19980.0	20689.0	22593.0	0	0	4	
19106.0	18634.0	19571.0	19725.0	20957.0	19980.0	20689.0	0	0	5	
19349.0	19106.0	18634.0	19571.0	19725.0	20957.0	19980.0	0	1	6	
17948.0	19349.0	19106.0	18634.0	19571.0	19725.0	20957.0	0	1	7	
22467.0	17948.0	19349.0	19106.0	18634.0	19571.0	19725.0	0	0	3	
23304.0	22467.0	17948.0	19349.0	19106.0	18634.0	19571.0	0	0	4	
23123.0	23304.0	22467.0	17948.0	19349.0	19106.0	18634.0	0	0	5	
22618.0	23123.0	23304.0	22467.0	17948.0	19349.0	19106.0	0	0	1	
20937.0	22618.0	23123.0	23304.0	22467.0	17948.0	19349.0	0	0	2	
19572.0	20937.0	22618.0	23123.0	23304.0	22467.0	17948.0	0	0	3	
22397.0	19572.0	20937.0	22618.0	23123.0	23304.0	22467.0	0	0	5	
23277.0	22397.0	19572.0	20937.0	22618.0	23123.0	23304.0	0	1	6	
21767.0	23277.0	22397.0	19572.0	20937.0	22618.0	23123.0	0	1	7	
22308.0	21767.0	23277.0	22397.0	19572.0	20937.0	22618.0	0	0	1	
25637.0	22308.0	21767.0	23277.0	22397.0	19572.0	20937.0	0	0	2	
25606.0	25637.0	22308.0	21767.0	23277.0	22397.0	19572.0	0	0	3	
25589.0	25606.0	25637.0	22308.0	21767.0	23277.0	22397.0	0	0	4	
24285.0	25589.0	25606.0	25637.0	22308.0	21767.0	23277.0	0	0	5	
23076.0	24285.0	25589.0	25606.0	25637.0	22308.0	21767.0	0	1	7	
19189.0	23076.0	24285.0	25589.0	25606.0	25637.0	22308.0	0	0	1	
23309.0	19189.0	23076.0	24285.0	25589.0	25606.0	25637.0	0	0	2	
23588.0	23309.0	19189.0	23076.0	24285.0	25589.0	25606.0	0	0	3	
24643.0	23588.0	23309.0	19189.0	23076.0	24285.0	25589.0	0	0	4	
25975.0	24643.0	23588.0	23309.0	19189.0	23076.0	24285.0	0	0	5	
25758.0	25975.0	24643.0	23588.0	23309.0	19189.0	23076.0	0	1	6	
24282.0	25758.0	25975.0	24643.0	23588.0	23309.0	19189.0	0	1	7	
23132.0	24282.0	25758.0	25975.0	24643.0	23588.0	23309.0	0	0	1	
25403.0	23132.0	24282.0	25758.0	25975.0	24643.0	23588.0	0	0	2	
24564.0	25403.0	23132.0	24282.0	25758.0	25975.0	24643.0	0	0	3	
24326.0	24564.0	25403.0	23132.0	24282.0	25758.0	25975.0	0	0	4	
23754.0	24326.0	24564.0	25403.0	23132.0	24282.0	25758.0	0	0	5	
23721.0	23754.0	24326.0	24564.0	25403.0	23132.0	24282.0	0	1	6	
21661.0	23721.0	23754.0	24326.0	24564.0	25403.0	23132.0	0	1	7	
20717.0	21661.0	23721.0	23754.0	24326.0	24564.0	25403.0	0	0	1	
24477.0	20717.0	21661.0	23721.0	23754.0	24326.0	24564.0	0	0	2	
24512.0	24477.0	20717.0	21661.0	23721.0	23754.0	24326.0	0	0	3	
24737.0	24512.0	24477.0	20717.0	21661.0	23721.0	23754.0	0	0	4	
24237.0	24737.0	24512.0	24477.0	20717.0	21661.0	23721.0	0	0	5	
22335.0	24237.0	24737.0	24512.0	24477.0	20717.0	21661.0	0	1	6	
18177.0	22335.0	24237.0	24737.0	24512.0	24477.0	20717.0	0	1	7	
17336.0	18177.0	22335.0	24237.0	24737.0	24512.0	24477.0	0	0	1	
20489.0	17336.0	18177.0	22335.0	24237.0	24737.0	24512.0	0	0	2	
21557.0	20489.0	17336.0	18177.0	22335.0	24237.0	24737.0	0	0	3	
21899.0	21557.0	20489.0	17336.0	18177.0	22335.0	24237.0	0	0	4	
21524.0	21899.0	21557.0	20489.0	17336.0	18177.0	22335.0	0	0	5	
22194.0	21524.0	21899.0	21557.0	20489.0	17336.0	18177.0	0	1	6	
20361.0	22194.0	21524.0	21899.0	21557.0	20489.0	17336.0	0	1	7	
18856.0	20361.0	22194.0	21524.0	21899.0	21557.0	20489.0	0	0	1	
22019.0	18856.0	20361.0	22194.0	21524.0	21899.0	21557.0	0	0	2	
22226.0	22019.0	18856.0	20361.0	22194.0	21524.0	21899.0	0	0	3	
23318.0	22226.0	22019.0	18856.0	20361.0	22194.0	21524.0	0	0	4	
23245.0	23318.0	22226.0	22019.0	18856.0	20361.0	22194.0	0	0	5	
21864.0	23245.0	23318.0	22226.0	22019.0	18856.0	20361.0	0	1	6	
19705.0	21864.0	23245.0	23318.0	22226.0	22019.0	18856.0	0	1	7	
16769.0	19705.0	21864.0	23245.0	23318.0	22226.0	22019.0	0	0	1	
18756.0	16769.0	19705.0	21864.0	23245.0	23318.0	22226.0	0	0	2	
20443.0	18756.0	16769.0	19705.0	21864.0	23245.0	23318.0	0	0	3	
