"","date","max_load","average_c","Y","sin1theta","sin2theta","cos1theta","cos2theta","FDL_lag1","FDL_lag3","FDL_lag7","weekday","degree_lag1","degree_lag7","hol","cool_lag0","heat_lag0","cool_lag1","heat_lag1","cool_lag7","heat_lag7","CJ","GQ"
"271","2011-09-28",18216,26,271,-0.998879715585034,0.0945367498172003,-0.0473213883224323,-0.995521372414475,17594,14537,16673,"星期三",25.5,19.5,"工作日",2.25,0,1.890625,0,0,0,0,0
"272","2011-09-29",19355,24,272,-0.999546280687357,0.0602132773657933,-0.0301203048469084,-0.998185534471859,18216,17409,16336,"星期四",26,20,"工作日",1,0,2.25,0,0,0,0,0
"273","2011-09-30",16163,20,273,-0.999916658654738,0.0258184402271324,-0.0129102960750088,-0.999666648510511,19355,17594,16556,"星期五",24,22,"工作日",0,0,1,0,0.25,0,0,1
"274","2011-10-01",12634,20,274,-0.99999073973619,-0.00860699688868776,0.00430353829624382,-0.999962959116266,16163,18216,15561,"星期六",20,23.5,"小长假",0,0,0,0,0.765625,0,0,1
"275","2011-10-02",12217,19,275,-0.999768501979891,-0.0430222330045305,0.0215160974362222,-0.99907411510223,12634,19355,14537,"星期日",20,24.5,"小长假",0,0,0,0,1.265625,0,0,1
"276","2011-10-03",12006,19,276,-0.999250011239683,-0.0773864792334621,0.038722280892174,-0.997001169925015,12217,16163,17409,"星期一",19,25,"小长假",0,0,0,0,1.5625,0,0,1
"277","2011-10-04",12606,20.5,277,-0.998435421155564,-0.111659007121694,0.055916990100603,-0.993746580436178,12006,12634,17594,"星期二",19,25.5,"周末",0.015625,0,0,0,1.890625,0,0,1
"278","2011-10-05",13801,20.5,278,-0.997324973108155,-0.145799196919875,0.0730951298980778,-0.989314203970366,12606,12217,18216,"星期三",20.5,26,"周末",0.015625,0,0.015625,0,2.25,0,0,1
"279","2011-10-06",14519,20.5,279,-0.995918996147179,-0.179766585725561,0.0902516100310407,-0.98370929377361,13801,12006,19355,"星期四",20.5,24,"周末",0.015625,0,0.015625,0,1,0,0,1
"280","2011-10-07",15008,21,280,-0.994217906893952,-0.213520915439796,0.107381346664163,-0.976938492777182,14519,12606,16163,"星期五",20.5,20,"周末",0.0625,0,0.015625,0,0,0,0,1
"281","2011-10-08",15935,22,281,-0.992222209417932,-0.247022180480935,0.124479263886789,-0.969009825724406,15008,13801,12634,"星期六",21,20,"工作日",0.25,0,0.0625,0,0,0,0,0
"282","2011-10-09",15750,23.5,282,-0.989932495087353,-0.280230675199216,0.141540295217043,-0.959932689659745,15935,14519,12217,"星期日",22,19,"工作日",0.765625,0,0.25,0,0,0,0,0
"283","2011-10-10",16926,23,283,-0.987349442393986,-0.313107040935827,0.158559385103135,-0.949717842791432,15750,15008,12006,"星期一",23.5,19,"工作日",0.5625,0,0.765625,0,0,0,0,0
"284","2011-10-11",16896,22,284,-0.984473816752092,-0.345612312670733,0.175531490421428,-0.938377391740864,16926,15935,12606,"星期二",23,20.5,"工作日",0.25,0,0.5625,0,0.015625,0,0,0
"285","2011-10-12",16598,22.5,285,-0.981306470271609,-0.377707965203965,0.19245158197083,-0.92592477719385,16896,15750,13801,"星期三",22,20.5,"工作日",0.390625,0,0.25,0,0.015625,0,0,0
"286","2011-10-13",16826,20.5,286,-0.977848341505657,-0.409355958815622,0.209314645963049,-0.912374757970727,16598,16926,14519,"星期四",22.5,20.5,"工作日",0.015625,0,0.390625,0,0.015625,0,0,0
"287","2011-10-14",16466,19,287,-0.974100455172421,-0.440518784350495,0.226115685508288,-0.897743393534234,16826,16896,15008,"星期五",20.5,21,"工作日",0,0,0.015625,0,0.0625,0,0,0
"288","2011-10-15",15362,19,288,-0.970063921851507,-0.471159507673864,0.242849722095936,-0.882048024955854,16466,16598,15935,"星期六",19,22,"周末",0,0,0,0,0.25,0,0,0
"289","2011-10-16",14382,19.5,289,-0.965739937654855,-0.501241813445775,0.259511797069799,-0.865307254363207,15362,16826,15750,"星期日",19,23.5,"周末",0,0,0,0,0.765625,0,0,0
"290","2011-10-17",16187,20.5,290,-0.961129783872301,-0.530730048161933,0.276096973097469,-0.847540922892831,14382,16466,16926,"星期一",19.5,23,"工作日",0.015625,0,0,0,0.5625,0,0,0
"291","2011-10-18",16097,19,291,-0.956234826591906,-0.559589262410176,0.292600335633348,-0.828770087174504,16187,15362,16896,"星期二",20.5,22,"工作日",0,0,0.015625,0,0.25,0,0,0
"292","2011-10-19",16064,20,292,-0.951056516295154,-0.587785252292473,0.309016994374947,-0.809016994374948,16097,14382,16598,"星期三",19,22.5,"工作日",0,0,0,0,0.390625,0,0,0
"293","2011-10-20",16286,20.5,293,-0.945596387427143,-0.615284599963327,0.32534208471198,-0.788305055830526,16064,16187,16826,"星期四",20,20.5,"工作日",0.015625,0,0,0,0.015625,0,0,0
"294","2011-10-21",16346,19.5,294,-0.939856057941895,-0.642054713236564,0.341570769167856,-0.766658819300158,16286,16097,16466,"星期五",20.5,19,"工作日",0,0,0.015625,0,0,0,0,0
"295","2011-10-22",14918,20,295,-0.933837228822925,-0.668063864213533,0.357698238833125,-0.744103939871361,16346,16064,15362,"星期六",19.5,19,"周末",0,0,0,0,0,0,0,0
"296","2011-10-23",14233,20.5,296,-0.927541683579197,-0.693281226886978,0.373719714790469,-0.720667149553861,14918,16286,14382,"星期日",20,19.5,"周末",0.015625,0,0,0,0,0,0,0
"297","2011-10-24",16235,17.5,297,-0.920971287716635,-0.717676913675962,0.389630449530788,-0.696376225596873,14233,16346,16187,"星期一",20.5,20.5,"工作日",0,0,0.015625,0,0.015625,0,0,0
"298","2011-10-25",15841,16.5,298,-0.914127988185334,-0.741222010848596,0.405425728359997,-0.671259957567531,16235,14918,16097,"星期二",17.5,19,"工作日",0,0,0,0,0,0,0,0
"299","2011-10-26",15822,17.5,299,-0.907013812802636,-0.763888612790542,0.421100870796089,-0.645348113229551,15841,14233,16064,"星期三",16.5,20,"工作日",0,0,0,0,0,0,0,0
"300","2011-10-27",15898,19,300,-0.899630869652243,-0.785649855078714,0.436651231956064,-0.618671403262503,15822,16235,16286,"星期四",17.5,20.5,"工作日",0,0,0,0,0.015625,0,0,0
"301","2011-10-28",15829,19,301,-0.891981346459549,-0.806479946320944,0.452072203932304,-0.591261444863579,15898,15841,16346,"星期五",19,19.5,"工作日",0,0,0,0,0,0,0,0
"302","2011-10-29",14558,17.5,302,-0.884067509943364,-0.826354198723909,0.467359217158002,-0.563150724274919,15829,15822,14918,"星期六",19,20,"周末",0,0,0,0,0,0,0,0
"303","2011-10-30",13976,18.5,303,-0.875891705144243,-0.845249057353062,0.482507741761218,-0.53437255828098,14558,15898,14233,"星期日",17.5,20.5,"周末",0,0,0,0,0.015625,0,0,0
"304","2011-10-31",15624,19.5,304,-0.867456354729597,-0.863142128049911,0.49751328890718,-0.504961054721521,13976,15829,16235,"星期一",18.5,17.5,"工作日",0,0,0,0,0,0,0,0
"305","2011-11-01",16002,21.5,305,-0.858763958275803,-0.880012203973536,0.512371412128424,-0.47495107206705,15624,14558,15841,"星期二",19.5,16.5,"工作日",0.140625,0,0,0,0,0,0,0
"306","2011-11-02",16389,20.5,306,-0.849817091527528,-0.895839290734909,0.527077708642372,-0.444378178104613,16002,13976,15822,"星期三",21.5,17.5,"工作日",0.015625,0,0.140625,0,0,0,0,0
"307","2011-11-03",16450,22,307,-0.840618405634478,-0.910604630094216,0.541627820655981,-0.413278607782905,16389,15624,15898,"星期四",20.5,19,"工作日",0.25,0,0.015625,0,0,0,0,0
"308","2011-11-04",16683,22.5,308,-0.831170626365808,-0.924290722193093,0.556017436657045,-0.381689220266659,16450,16002,15829,"星期五",22,19,"工作日",0.390625,0,0.25,0,0,0,0,0
"309","2011-11-05",15564,21.5,309,-0.821476553302415,-0.936881346295431,0.570242292691787,-0.349647455251229,16683,16389,14558,"星期六",22.5,17.5,"周末",0.140625,0,0.390625,0,0,0,0,0
"310","2011-11-06",14800,18,310,-0.811539059007361,-0.948361580012172,0.584298173628368,-0.317191288589106,15564,16450,13976,"星期日",21.5,18.5,"周末",0,0,0.140625,0,0,0,0,0
"311","2011-11-07",16190,18,311,-0.801361088174677,-0.958717816987296,0.598180914405916,-0.284359187281005,14800,16683,15624,"星期一",18,19.5,"工作日",0,0,0,0,0,0,0,0
"312","2011-11-08",16133,17,312,-0.790945656756777,-0.967937783024064,0.611886401268724,-0.25119006388482,16190,15564,16002,"星期二",18,21.5,"工作日",0,0,0,0,0.140625,0,0,0
"313","2011-11-09",16162,16,313,-0.780295851070776,-0.976010550632368,0.625410572985246,-0.217723230396533,16133,14800,16389,"星期三",17,20.5,"工作日",0,0,0,0,0.015625,0,0,0
"314","2011-11-10",16158,13,314,-0.769414826883938,-0.982926551979982,0.638749422051527,-0.183998351657681,16162,16190,16450,"星期四",16,22,"工作日",0,0,0,0,0.25,0,0,0
"315","2011-11-11",16152,14,315,-0.758305808478563,-0.98867759023234,0.651898995878712,-0.150055398344653,16158,16133,16683,"星期五",13,22.5,"工作日",0,0,0,0,0.390625,0,0,0
"316","2011-11-12",14921,15.5,316,-0.746972087696555,-0.993256849267414,0.664855397964287,-0.1159345995955,16152,16162,15564,"星期六",14,21.5,"周末",0,0,0,0,0.140625,0,0,0
"317","2011-11-13",14273,17,317,-0.735417022963986,-0.99665890175417,0.677614789046689,-0.0816763953304231,14921,16158,14800,"星期日",15.5,18,"周末",0,0,0,0,0,0,0,0
"318","2011-11-14",16174,16,318,-0.723644038295912,-0.998879715585034,0.690173388242972,-0.0473213883224317,14273,16152,16190,"星期一",17,18,"工作日",0,0,0,0,0,0,0,0
"319","2011-11-15",15893,17.5,319,-0.711656622281775,-0.999916658654738,0.702527474169157,-0.01291029607501,16174,14921,16133,"星期二",16,17,"工作日",0,0,0,0,0,0,0,0
"320","2011-11-16",16201,19.5,320,-0.699458327051647,-0.999768501979891,0.714673386042961,0.021516097436222,15893,14273,16162,"星期三",17.5,16,"工作日",0,0,0,0,0,0,0,0
"321","2011-11-17",16559,21.5,321,-0.687052767223667,-0.998435421155564,0.726607524768565,0.0559169901006019,16201,16174,16158,"星期四",19.5,13,"工作日",0.140625,0,0,0,0,0,0,0
"322","2011-11-18",16658,21.5,322,-0.674443618832946,-0.995918996147179,0.738326354003106,0.0902516100310405,16559,15893,16152,"星期五",21.5,14,"工作日",0.140625,0,0.140625,0,0,0,0,0
"323","2011-11-19",14798,13.5,323,-0.661634618242279,-0.992222209417932,0.749826401204568,0.124479263886788,16658,16201,14921,"星期六",21.5,15.5,"周末",0,0,0.140625,0,0,0,0,0
"324","2011-11-20",14310,12,324,-0.648629561034982,-0.987349442393987,0.761104258660774,0.158559385103134,14798,16559,14273,"星期日",13.5,17,"周末",0,0,0,0,0,0,0,0
"325","2011-11-21",16102,13.5,325,-0.635432300890178,-0.981306470271609,0.772156584499164,0.19245158197083,14310,16658,16174,"星期一",12,16,"工作日",0,0,0,0,0,0,0,0
"326","2011-11-22",16123,14,326,-0.622046748440868,-0.974100455172421,0.782980103677063,0.226115685508287,16102,14798,15893,"星期二",13.5,17.5,"工作日",0,0,0,0,0,0,0,0
"327","2011-11-23",16303,11.5,327,-0.608476870115126,-0.965739937654855,0.793571608952147,0.259511797069799,16123,14310,16201,"星期三",14,19.5,"工作日",0,0,0,0,0,0,0,0
"328","2011-11-24",16601,12,328,-0.594726686960764,-0.956234826591906,0.803927961832821,0.292600335633347,16303,16102,16559,"星期四",11.5,21.5,"工作日",0,0,0,0,0.140625,0,0,0
"329","2011-11-25",16391,15.5,329,-0.580800273453801,-0.945596387427143,0.814046093508218,0.325342084711979,16601,16123,16658,"星期五",12,21.5,"工作日",0,0,0,0,0.140625,0,0,0
"330","2011-11-26",14997,18,330,-0.566701756291118,-0.933837228822926,0.823923005757554,0.357698238833124,16391,16303,14798,"星期六",15.5,13.5,"周末",0,0,0,0,0,0,0,0
"331","2011-11-27",14450,18,331,-0.55243531316762,-0.920971287716635,0.83355577183857,0.389630449530787,14997,16601,14310,"星期日",18,12,"周末",0,0,0,0,0,0,0,0
"332","2011-11-28",16182,19,332,-0.538005171538299,-0.907013812802635,0.842941537354783,0.421100870796091,14450,16391,16102,"星期一",18,13.5,"工作日",0,0,0,0,0,0,0,0
"333","2011-11-29",16220,18,333,-0.52341560736555,-0.891981346459549,0.852077521101309,0.452072203932304,16182,14997,16123,"星期二",19,14,"工作日",0,0,0,0,0,0,0,0
"334","2011-11-30",16490,13.5,334,-0.508670943852104,-0.875891705144243,0.860961015888995,0.482507741761219,16220,14450,16303,"星期三",18,11.5,"工作日",0,0,0,0,0,0,0,0
"335","2011-12-01",16976,8,335,-0.493775550159977,-0.858763958275803,0.869589389346611,0.512371412128423,16490,16182,16601,"星期四",13.5,12,"工作日",0,0.2,0,0,0,0,0,0
"336","2011-12-02",17750,6.5,336,-0.478733840115788,-0.840618405634478,0.877960084700888,0.541627820655982,16976,16220,16391,"星期五",8,15.5,"工作日",0,0.6125,0,0.2,0,0,0,0
"337","2011-12-03",16000,7.5,337,-0.463550270902851,-0.821476553302415,0.886070621534138,0.570242292691787,17750,16490,14997,"星期六",6.5,18,"周末",0,0.3125,0,0.6125,0,0,0,0
"338","2011-12-04",14982,11,338,-0.448229341740411,-0.801361088174677,0.893918596519257,0.598180914405916,16000,16976,14450,"星期日",7.5,18,"周末",0,0,0,0.3125,0,0,0,0
"339","2011-12-05",16945,14,339,-0.432775592550432,-0.780295851070776,0.901501684131884,0.625410572985245,14982,17750,16182,"星期一",11,19,"工作日",0,0,0,0,0,0,0,0
"340","2011-12-06",16969,14.5,340,-0.417193602612317,-0.758305808478563,0.908817637339503,0.651898995878712,16945,16000,16220,"星期二",14,18,"工作日",0,0,0,0,0,0,0,0
"341","2011-12-07",17192,12,341,-0.401487989205974,-0.735417022963986,0.915864288267287,0.677614789046688,16969,14982,16490,"星期三",14.5,13.5,"工作日",0,0,0,0,0,0,0,0
"342","2011-12-08",18444,6.5,342,-0.385663406243607,-0.711656622281775,0.922639548840487,0.702527474169156,17192,16945,16976,"星期四",12,8,"工作日",0,0.6125,0,0,0,0.2,0,0
"343","2011-12-09",18690,3.5,343,-0.369724542890673,-0.687052767223667,0.929141411403174,0.726607524768565,18444,16969,17750,"星期五",6.5,6.5,"工作日",0,2.1125,0,0.6125,0,0.6125,0,0
"344","2011-12-10",17996,2,344,-0.353676122176372,-0.661634618242279,0.935367949313148,0.749826401204568,18690,17192,16000,"星期六",3.5,7.5,"周末",0,3.2,0,2.1125,0,0.3125,0,0
"345","2011-12-11",17507,5,345,-0.337522899594113,-0.635432300890178,0.941317317512847,0.772156584499164,17996,18444,14982,"星期日",2,11,"周末",0,1.25,0,3.2,0,0,0,0
"346","2011-12-12",19294,8,346,-0.321269661692365,-0.608476870115127,0.946987753076075,0.793571608952147,17507,18690,16945,"星期一",5,14,"工作日",0,0.2,0,1.25,0,0,0,0
"347","2011-12-13",19158,8.5,347,-0.304921224656289,-0.580800273453801,0.952377575730397,0.814046093508217,19294,17996,16969,"星期二",8,14.5,"工作日",0,0.1125,0,0.2,0,0,0,0
"348","2011-12-14",18748,9,348,-0.28848243288061,-0.552435313167621,0.957485188355039,0.833555771838569,19158,17507,17192,"星期三",8.5,12,"工作日",0,0.05,0,0.1125,0,0,0,0
"349","2011-12-15",19183,5.5,349,-0.271958157534105,-0.52341560736555,0.962309077454149,0.85207752110131,18748,19294,18444,"星期四",9,6.5,"工作日",0,1.0125,0,0.05,0,0.6125,0,0
"350","2011-12-16",19748,3,350,-0.255353295116188,-0.493775550159979,0.966847813605277,0.86958938934661,19183,19158,18690,"星期五",5.5,3.5,"工作日",0,2.45,0,1.0125,0,2.1125,0,0
"351","2011-12-17",18533,4.5,351,-0.23867276600595,-0.463550270902851,0.97110005188295,0.886070621534138,19748,18748,17996,"星期六",3,2,"周末",0,1.5125,0,2.45,0,3.2,0,0
"352","2011-12-18",17793,6,352,-0.221921513004167,-0.432775592550434,0.975064532257194,0.901501684131883,18533,19183,17507,"星期日",4.5,5,"周末",0,0.8,0,1.5125,0,1.25,0,0
"353","2011-12-19",19444,8.5,353,-0.205104499868619,-0.401487989205973,0.978740079966915,0.915864288267287,17793,19748,19294,"星期一",6,8,"工作日",0,0.1125,0,0.8,0,0.2,0,0
"354","2011-12-20",19510,8.5,354,-0.188226709843244,-0.369724542890673,0.982125605868001,0.929141411403175,19444,18533,19158,"星期二",8.5,8.5,"工作日",0,0.1125,0,0.1125,0,0.1125,0,0
"355","2011-12-21",19358,8.5,355,-0.171293144181478,-0.337522899594114,0.985220106756061,0.941317317512847,19510,17793,18748,"星期三",8.5,9,"工作日",0,0.1125,0,0.1125,0,0.05,0,0
"356","2011-12-22",19491,4,356,-0.154308820664281,-0.304921224656289,0.988022665663698,0.952377575730397,19358,19444,19183,"星期四",8.5,5.5,"工作日",0,1.8,0,0.1125,0,1.0125,0,0
"357","2011-12-23",19717,3.5,357,-0.137278772113265,-0.271958157534106,0.990532452132223,0.962309077454148,19491,19510,19748,"星期五",4,3,"工作日",0,2.1125,0,1.8,0,2.45,0,0
"358","2011-12-24",18450,4,358,-0.120208044899353,-0.23867276600595,0.99274872245774,0.97110005188295,19717,19358,18533,"星期六",3.5,4.5,"周末",0,1.8,0,2.1125,0,1.5125,0,0
"359","2011-12-25",17778,5,359,-0.103101697447435,-0.20510449986862,0.994670819911521,0.978740079966915,18450,19491,17793,"星期日",4,6,"周末",0,1.25,0,1.8,0,0.8,0,0
"360","2011-12-26",19601,6.5,360,-0.0859647987374467,-0.171293144181478,0.996298174934608,0.985220106756061,17778,19717,19444,"星期一",5,8.5,"工作日",0,0.6125,0,1.25,0,0.1125,0,0
"361","2011-12-27",19438,9.5,361,-0.0688024268023206,-0.137278772113266,0.997630305306586,0.990532452132223,19601,18450,19510,"星期二",6.5,8.5,"工作日",0,0.0125,0,0.6125,0,0.1125,0,0
"362","2011-12-28",18839,10,362,-0.0516196672232542,-0.103101697447436,0.998666816288476,0.994670819911521,19438,17778,19358,"星期三",9.5,8.5,"工作日",0,0,0,0.0125,0,0.1125,0,0
"363","2011-12-29",18506,9,363,-0.0344216116227458,-0.06880242680232,0.999407400739705,0.997630305306586,18839,19601,19491,"星期四",10,4,"工作日",0,0.05,0,0,0,1.8,0,0
"364","2011-12-30",18574,7.5,364,-0.0172133561558353,-0.0344216116227469,0.999851839209116,0.999407400739705,18506,19438,19717,"星期五",9,3.5,"工作日",0,0.3125,0,0.05,0,2.1125,0,0
"365","2011-12-31",17657,6.5,365,6.4325714893565e-16,1.2865142978713e-15,1,1,18574,18839,18450,"星期六",7.5,4,"周末",0,0.6125,0,0.3125,0,1.8,0,0
"366","2012-01-01",15488,6.5,366,0.0172133561558347,0.0344216116227457,0.999851839209116,0.999407400739705,17657,18506,17778,"星期日",6.5,5,"小长假",0,0.6125,0,0.6125,0,1.25,0,0
"367","2012-01-02",16920,5.5,367,0.0344216116227457,0.0688024268023199,0.999407400739705,0.997630305306586,15488,18574,19601,"星期一",6.5,6.5,"周末",0,1.0125,0,0.6125,0,0.6125,0,0
"368","2012-01-03",19275,3,368,0.0516196672232538,0.103101697447435,0.998666816288476,0.994670819911521,16920,17657,19438,"星期二",5.5,9.5,"周末",0,2.45,0,1.0125,0,0.0125,0,0
"369","2012-01-04",20582,1.5,369,0.0688024268023199,0.137278772113265,0.997630305306586,0.990532452132223,19275,15488,18839,"星期三",3,10,"工作日",0,3.6125,0,2.45,0,0,0,0
"370","2012-01-05",20996,3,370,0.0859647987374465,0.171293144181478,0.996298174934608,0.985220106756061,20582,16920,18506,"星期四",1.5,9,"工作日",0,2.45,0,3.6125,0,0.05,0,0
"371","2012-01-06",20905,5.5,371,0.103101697447435,0.205104499868619,0.994670819911521,0.978740079966915,20996,19275,18574,"星期五",3,7.5,"工作日",0,1.0125,0,2.45,0,0.3125,0,0
"372","2012-01-07",18739,6.5,372,0.120208044899353,0.23867276600595,0.99274872245774,0.97110005188295,20905,20582,17657,"星期六",5.5,6.5,"周末",0,0.6125,0,1.0125,0,0.6125,0,0
"373","2012-01-08",18027,6.5,373,0.137278772113265,0.271958157534106,0.990532452132223,0.962309077454149,18739,20996,15488,"星期日",6.5,6.5,"周末",0,0.6125,0,0.6125,0,0.6125,0,0
"374","2012-01-09",19707,7,374,0.154308820664281,0.304921224656289,0.988022665663698,0.952377575730397,18027,20905,16920,"星期一",6.5,5.5,"工作日",0,0.45,0,0.6125,0,1.0125,0,0
"375","2012-01-10",19448,7,375,0.171293144181478,0.337522899594113,0.985220106756061,0.941317317512847,19707,18739,19275,"星期二",7,3,"工作日",0,0.45,0,0.45,0,2.45,0,0
"376","2012-01-11",19425,5,376,0.188226709843244,0.369724542890673,0.982125605868001,0.929141411403174,19448,18027,20582,"星期三",7,1.5,"工作日",0,1.25,0,0.45,0,3.6125,0,0
"377","2012-01-12",19327,6,377,0.205104499868619,0.401487989205973,0.978740079966915,0.915864288267287,19425,19707,20996,"星期四",5,3,"工作日",0,0.8,0,1.25,0,2.45,0,0
"378","2012-01-13",18987,7,378,0.221921513004165,0.432775592550431,0.975064532257195,0.901501684131884,19327,19448,20905,"星期五",6,5.5,"工作日",0,0.45,0,0.8,0,1.0125,0,0
"379","2012-01-14",17588,5,379,0.23867276600595,0.463550270902851,0.97110005188295,0.886070621534138,18987,19425,18739,"星期六",7,6.5,"周末",0,1.25,0,0.45,0,0.6125,0,0
"380","2012-01-15",16807,5,380,0.255353295116187,0.493775550159977,0.966847813605277,0.869589389346611,17588,19327,18027,"星期日",5,6.5,"周末",0,1.25,0,1.25,0,0.6125,0,0
"381","2012-01-16",18028,6.5,381,0.271958157534106,0.52341560736555,0.962309077454149,0.852077521101309,16807,18987,19707,"星期一",5,7,"工作日",0,0.6125,0,1.25,0,0.45,0,0
"382","2012-01-17",16955,7.5,382,0.288482432880609,0.55243531316762,0.957485188355039,0.83355577183857,18028,17588,19448,"星期二",6.5,7,"工作日",0,0.3125,0,0.6125,0,0.45,0,0
"383","2012-01-18",16881,8.5,383,0.304921224656289,0.580800273453801,0.952377575730397,0.814046093508218,16955,16807,19425,"星期三",7.5,5,"工作日",0,0.1125,0,0.3125,0,1.25,1,0
"384","2012-01-19",15933,7.5,384,0.321269661692364,0.608476870115126,0.946987753076075,0.793571608952147,16881,18028,19327,"星期四",8.5,6,"工作日",0,0.3125,0,0.1125,0,0.8,1,0
"385","2012-01-20",14960,7,385,0.337522899594113,0.635432300890177,0.941317317512847,0.772156584499164,15933,16955,18987,"星期五",7.5,7,"工作日",0,0.45,0,0.3125,0,0.45,1,0
"386","2012-01-21",13724,3.5,386,0.353676122176372,0.661634618242278,0.935367949313148,0.749826401204569,14960,16881,17588,"星期六",7,5,"工作日",0,2.1125,0,0.45,0,1.25,1,0
"387","2012-01-22",13450,1.5,387,0.369724542890673,0.687052767223667,0.929141411403174,0.726607524768566,13724,15933,16807,"星期日",3.5,5,"小长假",0,3.6125,0,2.1125,0,1.25,1,0
"388","2012-01-23",13537,1,388,0.385663406243607,0.711656622281775,0.922639548840488,0.702527474169157,13450,14960,18028,"星期一",1.5,6.5,"小长假",0,4.05,0,3.6125,0,0.6125,1,0
"389","2012-01-24",13393,1,389,0.401487989205973,0.735417022963985,0.915864288267287,0.677614789046689,13537,13724,16955,"星期二",1,7.5,"小长假",0,4.05,0,4.05,0,0.3125,1,0
"390","2012-01-25",13731,1.5,390,0.417193602612317,0.758305808478562,0.908817637339503,0.651898995878713,13393,13450,16881,"星期三",1,8.5,"周末",0,3.6125,0,4.05,0,0.1125,1,0
"391","2012-01-26",13365,3,391,0.432775592550431,0.780295851070775,0.901501684131884,0.625410572985246,13731,13537,15933,"星期四",1.5,7.5,"周末",0,2.45,0,3.6125,0,0.3125,1,0
"392","2012-01-27",13956,7,392,0.448229341740411,0.801361088174677,0.893918596519257,0.598180914405916,13365,13393,14960,"星期五",3,7,"周末",0,0.45,0,2.45,0,0.45,1,0
"393","2012-01-28",13834,6,393,0.463550270902851,0.821476553302414,0.886070621534138,0.570242292691787,13956,13731,13724,"星期六",7,3.5,"周末",0,0.8,0,0.45,0,2.1125,1,0
"394","2012-01-29",15835,6,394,0.478733840115788,0.840618405634478,0.877960084700888,0.541627820655981,13834,13365,13450,"星期日",6,1.5,"工作日",0,0.8,0,0.8,0,3.6125,1,0
"395","2012-01-30",16309,5,395,0.493775550159977,0.858763958275803,0.869589389346611,0.512371412128424,15835,13956,13537,"星期一",6,1,"工作日",0,1.25,0,0.8,0,4.05,1,0
"396","2012-01-31",16514,6,396,0.508670943852104,0.875891705144243,0.860961015888994,0.482507741761218,16309,13834,13393,"星期二",5,1,"工作日",0,0.8,0,1.25,0,4.05,1,0
"397","2012-02-01",17513,4,397,0.52341560736555,0.891981346459549,0.852077521101309,0.452072203932304,16514,15835,13731,"星期三",6,1.5,"工作日",0,1.8,0,0.8,0,3.6125,1,0
"398","2012-02-02",19049,1,398,0.5380051715383,0.907013812802636,0.842941537354783,0.42110087079609,17513,16309,13365,"星期四",4,3,"工作日",0,4.05,0,1.8,0,2.45,0,0
"399","2012-02-03",19277,2,399,0.55243531316762,0.920971287716635,0.83355577183857,0.389630449530788,19049,16514,13956,"星期五",1,7,"工作日",0,3.2,0,4.05,0,0.45,0,0
"400","2012-02-04",17939,5,400,0.566701756291118,0.933837228822925,0.823923005757554,0.357698238833125,19277,17513,13834,"星期六",2,6,"周末",0,1.25,0,3.2,0,0.8,0,0
"401","2012-02-05",17173,8.5,401,0.580800273453801,0.945596387427143,0.814046093508218,0.32534208471198,17939,19049,15835,"星期日",5,6,"周末",0,0.1125,0,1.25,0,0.8,0,0
"402","2012-02-06",18980,5,402,0.594726686960763,0.956234826591906,0.803927961832821,0.292600335633348,17173,19277,16309,"星期一",8.5,5,"工作日",0,1.25,0,0.1125,0,1.25,0,0
"403","2012-02-07",20304,0.5,403,0.608476870115126,0.965739937654855,0.793571608952147,0.2595117970698,18980,17939,16514,"星期二",5,6,"工作日",0,4.5125,0,1.25,0,0.8,0,0
"404","2012-02-08",21177,1,404,0.622046748440867,0.97410045517242,0.782980103677063,0.226115685508288,20304,17173,17513,"星期三",0.5,4,"工作日",0,4.05,0,4.5125,0,1.8,0,0
"405","2012-02-09",20680,2.5,405,0.635432300890177,0.981306470271609,0.772156584499164,0.19245158197083,21177,18980,19049,"星期四",1,1,"工作日",0,2.8125,0,4.05,0,4.05,0,0
"406","2012-02-10",21354,3,406,0.648629561034981,0.987349442393986,0.761104258660775,0.158559385103135,20680,20304,19277,"星期五",2.5,2,"工作日",0,2.45,0,2.8125,0,3.2,0,0
"407","2012-02-11",18945,5,407,0.661634618242278,0.992222209417932,0.749826401204569,0.124479263886789,21354,21177,17939,"星期六",3,5,"周末",0,1.25,0,2.45,0,1.25,0,0
"408","2012-02-12",17961,7,408,0.674443618832945,0.995918996147179,0.738326354003107,0.0902516100310412,18945,20680,17173,"星期日",5,8.5,"周末",0,0.45,0,1.25,0,0.1125,0,0
"409","2012-02-13",20280,8.5,409,0.687052767223667,0.998435421155564,0.726607524768566,0.0559169901006035,17961,21354,18980,"星期一",7,5,"工作日",0,0.1125,0,0.45,0,1.25,0,0
"410","2012-02-14",20399,6,410,0.699458327051647,0.999768501979891,0.714673386042961,0.0215160974362223,20280,18945,20304,"星期二",8.5,0.5,"工作日",0,0.8,0,0.1125,0,4.5125,0,0
"411","2012-02-15",20539,5,411,0.711656622281775,0.999916658654738,0.702527474169157,-0.0129102960750088,20399,17961,21177,"星期三",6,1,"工作日",0,1.25,0,0.8,0,4.05,0,0
"412","2012-02-16",20545,4,412,0.723644038295912,0.998879715585034,0.690173388242972,-0.0473213883224319,20539,20280,20680,"星期四",5,2.5,"工作日",0,1.8,0,1.25,0,2.8125,0,0
