,subTypeName,dealnum,close,open,low,average,dealamount,indate,high,deal
1626,SZ2013,4912,44,39.6,39.6,0,194790,2015/11/4,44,44
1627,SZ2015,9812,39.6,39.6,39.6,0,388555,2015/11/4,39.6,39.6
1628,SZ2014,35001,39.6,39.6,39.6,0,1386050,2015/11/4,39.6,39.6
1629,湖北,46481,23.1,23.1,23.1,0,985461,2015/11/4,23.1,23.1
1630,重庆,0,10.4,10.4,10.4,0,0,2015/11/4,10.4,10.4
1631,北京,0,45,45,45,0,0,2015/11/3,45,45
1632,上海,0,12.5,12.5,12.5,0,0,2015/11/3,12.5,12.5
1633,广东,1116,15.75,14.98,14.98,0,17575,2015/11/3,16.48,15.75
1634,天津,140,22.76,22.76,22.76,0,3186,2015/11/3,22.76,22.76
1635,SZ2015,17362,44,47.3,38.7,0,713028,2015/11/3,47.3,41.07
1636,SZ2014,37987,40.46,40.46,40.46,0,1496580,2015/11/3,40.46,40.46
1637,SZ2013,4802,44,38.7,38.7,0,185848,2015/11/3,44,44
1638,湖北,49242,24.18,24.18,24.18,0,1069830,2015/11/3,24.18,24.18
1639,重庆,0,10.4,10.4,10.4,0,0,2015/11/3,10.4,10.4
1640,重庆,0,10.4,10.4,10.4,0,0,2015/11/3,10.4,10.4
1641,重庆,0,10.4,10.4,10.4,0,0,2015/11/3,10.4,10.4
1642,北京,0,45,45,45,0,0,2015/11/2,45,45
1643,上海,0,12.5,12.5,12.5,0,0,2015/11/2,12.5,12.5
1644,广东,25000,14.98,14.99,14.99,0,374500,2015/11/2,14.98,14.98
1645,天津,120,22.78,22.78,22.78,0,2734,2015/11/2,22.78,22.78
1646,SZ2014,35483,41.85,41.85,41.85,0,1484960,2015/11/2,41.85,41.85
1647,SZ2013,5882,43,40.95,40.95,0,240878,2015/11/2,43,43
1648,SZ2015,17047,43,41.4,41.4,0,731828,2015/11/2,47.96,42.93
1649,湖北,41174,23.2,23.1,23.1,0,929816,2015/11/2,23.2,23.1
1650,重庆,0,10.4,10.4,10.4,0,0,2015/11/2,10.4,10.4
1651,北京,100,45,45,45,0,4500,2015/10/30,45,45
1652,上海,0,12.5,12.5,12.5,0,0,2015/10/30,12.5,12.5
1653,广东,0,14.99,14.99,14.99,0,0,2015/10/30,14.99,14.99
1654,天津,140,22.86,22.86,22.86,0,3200,2015/10/30,22.86,22.86
1655,SZ2013,4922,45.5,40.05,40.05,0,197491,2015/10/30,45.5,45.5
1656,SZ2015,7401,46,38.7,38.7,0,286426,2015/10/30,46,38.7
1657,SZ2014,29479,40.5,40.5,40.5,0,1193910,2015/10/30,40.5,40.5
1658,湖北,57700,23.05,21.21,21.21,0,1326310,2015/10/30,23.05,21.21
1659,重庆,0,10.4,10.4,10.4,0,0,2015/10/30,10.4,10.4
1660,北京,0,45.35,45.35,45.35,0,0,2015/10/29,45.35,45.35
1661,上海,0,12.5,12.5,12.5,0,0,2015/10/29,12.5,12.5
1662,广东,0,14.99,15,15,0,0,2015/10/29,15,14.99
1663,天津,180,23.04,23.04,23.04,0,4148,2015/10/29,23.04,23.04
1664,SZ2013,5898,44.5,40.5,40.5,0,238912,2015/10/29,44.5,44.5
1665,SZ2015,9996,43,39.6,39.6,0,395873,2015/10/29,44,39.6
1666,SZ2014,20004,40.5,40.5,40.5,0,810180,2015/10/29,40.5,40.5
1667,湖北,56637,23.15,23.15,23.15,0,1308550,2015/10/29,23.15,23.15
1668,重庆,0,10.4,10.4,10.4,0,0,2015/10/29,10.4,10.4
1669,北京,0,45.35,45.35,45.35,0,0,2015/10/28,45.35,45.35
1670,上海,0,12.5,12.5,12.5,0,0,2015/10/28,12.5,12.5
1671,广东,7283,14.99,15,15,0,109169,2015/10/28,15,14.99
1672,天津,180,23.28,23.28,23.28,0,4190,2015/10/28,23.28,23.28
1673,SZ2015,5013,44,40.5,40.5,0,203062,2015/10/28,44,40.51
1674,SZ2014,5002,44,44,44,0,220090,2015/10/28,44,44
1675,SZ2013,4753,45,44,44,0,209135,2015/10/28,45,45
1676,湖北,40879,23.19,21,21,0,923576,2015/10/28,23.19,21
1677,重庆,0,10.4,10.4,10.4,0,0,2015/10/28,10.4,10.4
1678,北京,0,45.35,45.35,45.35,0,0,2015/10/27,45.35,45.35
1679,上海,0,12.5,12.5,12.5,0,0,2015/10/27,12.5,12.5
1680,广东,2283,15,15,15,0,34242.2,2015/10/27,15.5,15
1681,天津,180,24.1,24.1,24.1,0,4338,2015/10/27,24.1,24.1
1682,SZ2014,1,45,45,45,0,45,2015/10/27,45,45
1683,SZ2013,4713,44,39.6,39.6,0,186692,2015/10/27,44,44
1684,SZ2015,1987,45,45,45,0,91399,2015/10/27,46,46
1685,湖北,53165,23.15,23.15,23.15,0,1229510,2015/10/27,23.15,23.15
1686,重庆,0,10.4,10.4,10.4,0,0,2015/10/27,10.4,10.4
1687,北京,0,45.35,45.35,45.35,0,0,2015/10/26,45.35,45.35
1688,上海,0,12.5,12.5,12.5,0,0,2015/10/26,12.5,12.5
1689,广东,2200,15.5,15,15,0,34100,2015/10/26,15.5,15.5
1690,天津,140,24.9,24.9,24.9,0,3372,2015/10/26,24.9,24.9
1691,SZ2013,4853,44,39.6,39.6,0,192412,2015/10/26,44,44
1692,SZ2015,10672,45,46,45,0,330861,2015/10/26,46,45.5
1693,SZ2014,2,45,45,45,0,90,2015/10/26,45,45
1694,湖北,45700,23.2,23.1,23.1,0,1055840,2015/10/26,23.2,23.1
1695,重庆,0,10.4,10.4,10.4,0,0,2015/10/26,10.4,10.4
1696,北京,0,45.35,45.35,45.35,0,0,2015/10/23,45.35,45.35
1697,上海,0,12.5,12.5,12.5,0,0,2015/10/23,12.5,12.5
1698,广东,20500,15,15,15,0,307455,2015/10/23,15,15
1699,天津,100,24.06,24.06,24.06,0,2406,2015/10/23,24.06,24.06
1700,SZ2013,4803,44,38.7,38.7,0,185886,2015/10/23,44,44
1701,SZ2015,4301,44,42,42,0,180644,2015/10/23,44,42
1702,SZ2014,2,45,45,45,0,90,2015/10/23,45,45
1703,湖北,48765,23.2,23.2,23.2,0,1129620,2015/10/23,23.2,23.2
1704,重庆,0,10.4,10.4,10.4,0,0,2015/10/23,10.4,10.4
1705,北京,105,45.35,45.35,45.35,0,4320,2015/10/22,45.35,45.35
1706,上海,0,12.5,14.9,14.9,0,0,2015/10/22,12.5,12.5
1707,广东,58539,15,15,15,0,878125,2015/10/22,15,15
1708,天津,180,24.05,24.05,24.05,0,4320,2015/10/22,24.05,24.05
1709,SZ2015,4494,44,39.6,39.6,0,178607,2015/10/22,44,39.74
1710,SZ2014,4103,40.5,40.5,40.5,0,166530,2015/10/22,40.5,40.5
1711,SZ2013,1,43,43,43,0,43,2015/10/22,43,43
1712,湖北,50165,23.58,23.57,23.57,0,1165150,2015/10/22,23.58,23.57
1713,重庆,0,10.4,10.4,10.4,0,0,2015/10/22,10.4,10.4
1714,北京,0,43,43,43,0,0,2015/10/21,43,43
1715,上海,3897,12.5,14.9,14.9,0,48712.5,2015/10/21,12.5,12.5
1716,广东,1661,15,15,15,0,24915,2015/10/21,15,15
1717,天津,180,24,24,24,0,4320,2015/10/21,24,24
1718,SZ2014,10786,45.35,45.35,45.35,0,455759,2015/10/21,45.35,45.35
1719,SZ2013,5,43,43,43,0,215,2015/10/21,43,43
1720,SZ2015,4202,44,38.7,38.7,0,162958,2015/10/21,44,38.78
1721,湖北,1256,23.15,23.15,23.15,0,29076.4,2015/10/21,23.15,23.15
1722,重庆,0,10.4,10.4,10.4,0,0,2015/10/21,10.4,10.4
1723,北京,0,43,43,43,0,0,2015/10/20,43,43
1724,上海,2000,12.5,12.5,12.5,0,25000,2015/10/20,12.5,12.5
1725,广东,0,15,15,15,0,0,2015/10/20,15,15
1726,天津,160,24.07,24.07,24.07,0,3851,2015/10/20,24.07,24.07
1727,SZ2015,10557,39.86,44.55,36.45,0,420839,2015/10/20,44.55,43
1728,SZ2014,9995,36.9,36.9,36.9,0,374202,2015/10/20,36.9,36.9
1729,SZ2013,1001,43,43,43,0,43043,2015/10/20,43,43
1730,湖北,39480,24.8,22.9,22.9,0,911926,2015/10/20,24.8,22.9
1731,重庆,0,10.4,10.4,10.4,0,0,2015/10/20,10.4,10.4
1732,北京,0,43,43,43,0,0,2015/10/19,43,43
1733,上海,0,13,13,13,0,0,2015/10/19,13,13
1734,广东,3549,15,15.27,15.27,0,53235,2015/10/19,15,15
1735,天津,180,24.05,24.05,24.05,0,4329,2015/10/19,24.05,24.05
1736,SZ2015,3545,40.5,40.5,40.5,0,143577,2015/10/19,44,40.5
1737,SZ2014,3313,39.6,39.6,39.6,0,131257,2015/10/19,39.6,39.6
1738,SZ2013,1502,44.5,40.05,40.05,0,62382,2015/10/19,44.5,41
1739,湖北,64516,23.11,23.11,23.11,0,1490960,2015/10/19,23.11,23.11
1740,重庆,0,10.4,10.4,10.4,0,0,2015/10/19,10.4,10.4
1741,北京,0,43,43,43,0,0,2015/10/16,43,43
1742,上海,0,13,13,13,0,0,2015/10/16,13,13
1743,广东,25260,15.27,15.27,15.27,0,385646,2015/10/16,15.27,15.27
1744,天津,160,24.02,24.02,24.02,0,3843,2015/10/16,24.02,24.02
1745,SZ2015,3852,45,40.05,40.05,0,155315,2015/10/16,45,40.32
1746,SZ2014,5001,44,44,44,0,220044,2015/10/16,44,44
1747,SZ2013,4502,44.5,39.6,39.6,0,180239,2015/10/16,44.5,44.5
1748,湖北,56700,23.18,23.18,23.18,0,1314560,2015/10/16,23.18,23.18
1749,重庆,6515,10.4,10.4,10.4,0,67756,2015/10/16,10.4,10.4
1750,北京,0,43,43,43,0,0,2015/10/15,43,43
1751,上海,0,13,13,13,0,0,2015/10/15,13,13
1752,广东,10000,15.5,15.98,15.98,0,155000,2015/10/15,15.5,15.5
1753,天津,180,23.92,23.92,23.92,0,23.92,2015/10/15,23.92,23.92
1754,SZ2014,2,45,45,45,0,90,2015/10/15,45,45
1755,SZ2013,4001,44,39.6,39.6,0,158444,2015/10/15,44,44
1756,SZ2015,5170,44.5,36.9,36.9,0,190837,2015/10/15,44.5,36.91
1757,湖北,67030,23.15,23.13,23.13,0,1549190,2015/10/15,23.15,23.13
1758,重庆,0,15,15,15,0,0,2015/10/15,15,15
1759,北京,100,43,43,43,0,4300,2015/10/14,43,43
1760,上海,0,13,13,13,0,0,2015/10/14,13,13
1761,广东,0,15.98,16.5,16.5,0,0,2015/10/14,15.98,15.98
1762,天津,180,24.08,24.08,24.08,0,4334,2015/10/14,24.08,24.08
1763,SZ2015,5602,36.86,36.86,36.86,0,206510,2015/10/14,45,41
1764,SZ2014,30,45,45,45,0,1350,2015/10/14,45,45
1765,SZ2013,102,44,42,42,0,4288,2015/10/14,44,44
1766,湖北,78959,23.25,23.25,23.25,0,1830220,2015/10/14,23.25,23.25
1767,重庆,0,15,15,15,0,0,2015/10/14,15,15
1768,北京,0,41.09,41.09,41.09,0,0,2015/10/13,41.09,41.09
1769,上海,0,13,13,13,0,0,2015/10/13,13,13
1770,广东,2,15.98,16.5,16.5,0,31.96,2015/10/13,15.98,15.98
1771,天津,140,24,24,24,0,3360,2015/10/13,24,24
1772,SZ2015,0,40.95,40.95,40.95,0,0,2015/10/13,40.95,40.95
1773,SZ2014,0,47,47,47,0,0,2015/10/13,47,47
1774,SZ2013,4020,42,42,42,0,168840,2015/10/13,42,42
1775,湖北,63213,23.3,23.3,23.3,0,1471260,2015/10/13,23.3,23.3
1776,重庆,0,15,15,15,0,0,2015/10/13,15,15
1777,北京,0,41.09,41.09,41.09,0,0,2015/10/12,41.09,41.09
1778,上海,0,13,13,13,0,0,2015/10/12,13,13
1779,广东,0,16.5,16.5,16.5,0,0,2015/10/12,16.5,16.5
1780,天津,480,23.98,23.98,23.98,0,11508,2015/10/12,23.98,23.98
1781,SZ2015,2,40.95,40.95,40.95,0,81.9,2015/10/12,40.95,40.95
1782,SZ2014,0,47,47,47,0,0,2015/10/12,47,47
1783,SZ2013,4100,41.4,41.4,41.4,0,169740,2015/10/12,41.4,41.4
1784,湖北,63835,23.4,23.4,23.4,0,1489770,2015/10/12,23.4,23.4
1785,重庆,0,15,15,15,0,0,2015/10/12,15,15
1786,北京,145,41.09,41.09,41.09,0,5958,2015/10/9,41.09,41.09
1787,上海,0,13,13,13,0,0,2015/10/9,13,13
1788,广东,0,16.5,15.92,15.92,0,0,2015/10/9,16.5,16.5
1789,天津,420,23.64,23.64,23.64,0,9928,2015/10/9,23.64,23.64
1790,SZ2014,0,47,47,47,0,0,2015/10/9,47,47
1791,SZ2013,0,46,46,46,0,0,2015/10/9,46,46
1792,SZ2015,0,45.5,45.5,45.5,0,0,2015/10/9,45.5,45.5
1793,湖北,14503,23.5,23,23,0,334071,2015/10/9,23.5,23
1794,重庆,0,15,15,15,0,0,2015/10/9,15,15
1795,北京,0,39.4,39.4,39.4,0,0,2015/10/8,39.4,39.4
1796,上海,0,12.36,12.36,12.36,0,0,2015/10/8,12.36,12.36
1797,广东,0,16.5,15.92,15.92,0,0,2015/10/8,16.5,16.5
1798,天津,380,23.61,23.61,23.61,0,8970,2015/10/8,23.61,23.61
1799,SZ2013,3170,46,40.95,40.95,0,129912,2015/10/8,46,46
1800,SZ2014,470,40.5,40.5,40.5,0,19165,2015/10/8,40.5,40.5
1801,SZ2013,3170,46,40.95,40.95,0,129912,2015/10/8,46,46
1802,湖北,40695,26.5,26.5,26.5,0,973813,2015/10/8,26.5,26.5
1803,重庆,0,15,15,15,0,0,2015/10/8,15,15
1804,北京,0,39.4,39.4,39.4,0,0,2015/9/30,39.4,39.4
1805,上海,0,12.36,12.36,12.36,0,0,2015/9/30,12.36,12.36
1806,广东,0,16.5,15.92,15.92,0,0,2015/9/30,16.5,16.5
1807,天津,500,23.17,23.17,23.17,0,11585,2015/9/30,23.17,23.17
1808,SZ2015,2,45.5,45.5,45.5,0,91,2015/9/30,45.5,45.5
1809,SZ2014,4704,37.71,37.71,37.71,0,180062,2015/9/30,37.71,37.71
1810,SZ2013,3193,45.5,42,42,0,134113,2015/9/30,45.5,45.5
1811,湖北,74953,26.96,23.2,23.2,0,1934210,2015/9/30,26.96,23.2
1812,重庆,0,15,15,15,0,0,2015/9/30,15,15
1813,北京,0,39.4,39.4,39.4,0,0,2015/9/29,39.4,39.4
1814,上海,0,12.36,12.36,12.36,0,0,2015/9/29,12.36,12.36
1815,广东,0,16.5,15.92,15.92,0,0,2015/9/29,16.5,16.5
1816,天津,340,23.13,23.13,23.13,0,7863,2015/9/29,23.13,23.13
1817,SZ2015,2,42.5,42.5,42.5,0,85,2015/9/29,42.5,42.5
1818,SZ2014,3,41.9,41.9,41.9,0,125.7,2015/9/29,41.9,41.9
1819,SZ2013,3,42,40,40,0,124,2015/9/29,42,42
1820,湖北,107668,24.99,23.2,23.2,0,2639220,2015/9/29,24.99,23.2
1821,重庆,0,15,15,15,0,0,2015/9/29,15,15
1822,北京,200,39.4,39.4,39.4,0,7940,2015/9/28,39.4,39.4
1823,上海,0,12.36,12.36,12.36,0,0,2015/9/28,12.36,12.36
1824,广东,0,16.5,15.92,15.92,0,0,2015/9/28,16.5,16.5
1825,天津,280,23.06,23.06,23.06,0,6458,2015/9/28,23.06,23.06
1826,SZ2014,4702,36,36,36,0,194478,2015/9/28,36,36
1827,SZ2013,1,40,40,40,0,40,2015/9/28,40,40
1828,SZ2015,41.5,41.5,41.5,41.5,0,0,2015/9/28,41.5,41.5
1829,湖北,15108,24.45,24.45,24.45,0,352211,2015/9/28,24.45,24.45
1830,重庆,0,15,15,15,0,0,2015/9/28,15,15
1831,北京,0,43,43,43,0,0,2015/9/25,43,43
1832,上海,0,12.36,12.36,12.36,0,0,2015/9/25,12.36,12.36
1833,广东,0,16.5,15.92,15.92,0,0,2015/9/25,16.5,16.5
1834,天津,420,23.07,23.07,23.07,0,9688,2015/9/25,23.07,23.07
1835,SZ2013,53,41,35.1,35.1,0,1878,2015/9/25,41,41
1836,SZ2015,4005,39,42.9,35.1,0,156208,2015/9/25,42.9,41.5
1837,SZ2014,8203,42,42,42,0,321120,2015/9/25,42,42
1838,湖北,14394,25.1,25,25,0,345136,2015/9/25,25.1,25
1839,重庆,0,15,15,15,0,0,2015/9/25,15,15
1840,北京,0,43,43,43,0,0,2015/9/24,43,43
1841,上海,40585,12.36,12.36,12.36,0,501458,2015/9/24,12.36,12.36
1842,广东,0,16.5,15.92,15.92,0,0,2015/9/24,16.5,16.5
1843,天津,380,23.04,23.04,23.04,0,8757,2015/9/24,23.04,23.04
1844,SZ2015,203,35.16,35.1,35.1,0,7137.5,2015/9/24,39.5,39
1845,SZ2014,5004,33.75,33.75,33.75,0,168904,2015/9/24,33.75,33.75
1846,SZ2013,2,39,39,39,0,78,2015/9/24,39,39
1847,湖北,75325,23.2,23.2,23.2,0,1745630,2015/9/24,23.2,23.2
1848,重庆,0,15,15,15,0,0,2015/9/24,15,15
1849,北京,0,43,43,43,0,0,2015/9/23,43,43
1850,上海,0,13,13,13,0,0,2015/9/23,13,13
1851,广东,30000,16.5,15.92,15.92,0,495000,2015/9/23,16.5,16.5
1852,天津,340,23.11,23.11,23.11,0,7858,2015/9/23,23.11,23.11
1853,SZ2015,2,39,39,39,0,78,2015/9/23,39,39
1854,SZ2014,3,37.5,37.5,37.5,0,112.5,2015/9/23,37.5,37.5
1855,SZ2013,1054,38.5,33.75,33.75,0,35804,2015/9/23,38.5,38.5
1856,湖北,110642,23.35,23.35,23.35,0,2575610,2015/9/23,23.35,23.35
1857,重庆,0,15,15,15,0,0,2015/9/23,15,15
1858,北京,0,43,43,43,0,0,2015/9/22,43,43
1859,上海,0,13,13,13,0,0,2015/9/22,13,13
1860,广东,697541,15.92,15.5,15.5,0,10879500,2015/9/22,16.07,15.6
1861,天津,320,23.06,23.06,23.06,0,7380,2015/9/22,23.06,23.06
1862,SZ2014,3503,37,37,37,0,129610,2015/9/22,37,37
1863,SZ2013,7,37.5,37,37,0,261.5,2015/9/22,37.5,37.5
1864,SZ2015,205,31.57,31.5,31.5,0,6472.5,2015/9/22,38.5,38
1865,湖北,207308,23.85,23.8,23.8,0,4850880,2015/9/22,23.85,23.8
1866,重庆,0,15,15,15,0,0,2015/9/22,15,15
1867,北京,120,43,43,43,0,5160,2015/9/21,43,43
1868,上海,0,13,13,13,0,0,2015/9/21,13,13
1869,广东,1500,15.5,16.2,16.2,0,23250,2015/9/21,16.2,15.5
1870,天津,280,23.1,23.1,23.1,0,6469,2015/9/21,23.1,23.1
1871,SZ2013,1104,38,35.1,35.1,0,38762,2015/9/21,38,38
1872,SZ2015,1,35,35,35,0,35,2015/9/21,35,35
1873,SZ2014,3504,34.65,34.65,34.65,0,121420,2015/9/21,34.65,34.65
1874,湖北,141893,24,23,23,0,3340490,2015/9/21,24,23
1875,重庆,0,15,15,15,0,0,2015/9/21,15,15
1876,北京,0,46.5,46.5,46.5,0,0,2015/9/18,46.5,46.5
1877,上海,0,13,13,13,0,0,2015/9/18,13,13
1878,广东,4700,16.2,18,18,0,76140,2015/9/18,16.2,16.2
1879,天津,340,23.12,23.12,23.12,0,7861,2015/9/18,23.12,23.12
1880,SZ2015,3,37,37,37,0,111,2015/9/18,37,37
1881,SZ2014,5169,33.75,33.75,33.75,0,174481,2015/9/18,33.75,33.75
1882,SZ2013,3,39,39,39,0,117,2015/9/18,39,39
1883,湖北,243070,24.4,24.4,24.4,0,5779800,2015/9/18,24.4,24.4
1884,重庆,0,15,15,15,0,0,2015/9/18,15,15
1885,北京,0,46.5,46.5,46.5,0,0,2015/9/17,46.5,46.5
1886,上海,0,13,13,13,0,0,2015/9/17,13,13
1887,广东,0,18,19.63,19.63,0,0,2015/9/17,18,18
1888,天津,280,23.03,23.03,23.03,0,6449,2015/9/17,23.03,23.03
1889,SZ2015,7,38,41.8,34.2,0,266,2015/9/17,41.8,38
1890,SZ2014,5167,33.75,33.75,33.75,0,174405,2015/9/17,33.75,33.75
1891,SZ2013,4002,38.5,37.5,37.5,0,150078,2015/9/17,38.5,38.5
1892,湖北,136417,24.4,23,23,0,3280420,2015/9/17,24.4,23
1893,重庆,0,15,15,15,0,0,2015/9/17,15,15
1894,北京,0,46.5,46.5,46.5,0,0,2015/9/16,46.5,46.5
1895,上海,0,12.1,12.1,12.1,0,0,2015/9/16,12.1,12.1
1896,广东,70000,18,19.63,19.63,0,1260000,2015/9/16,18,18
1897,天津,340,23,23,23,0,7820,2015/9/16,23,23
1898,SZ2014,4706,37,37,37,0,174119,2015/9/16,37,37
1899,SZ2013,4005,38,33.75,33.75,0,135186,2015/9/16,38,38
1900,SZ2015,4,38,38,38,0,152,2015/9/16,38,38
1901,湖北,78233,24.5,24.5,24.5,0,1856650,2015/9/16,24.5,24.5
1902,重庆,0,15,15,15,0,0,2015/9/16,15,15
1903,北京,0,46.5,46.5,46.5,0,0,2015/9/15,46.5,46.5
1904,上海,0,12.1,12.1,12.1,0,0,2015/9/15,12.1,12.1
1905,广东,2401,19.63,18.26,18.26,0,47128.4,2015/9/15,19.63,19.63
1906,天津,240,22.93,22.93,22.93,0,5504,2015/9/15,22.93,22.93
1907,SZ2013,1125,37.5,37.5,37.5,0,42187.5,2015/9/15,37.5,37.5
1908,SZ2015,2,38.5,38.5,38.5,0,77,2015/9/15,38.5,38.5
1909,SZ2014,27.05,32.4,32.4,32.4,0,87662.5,2015/9/15,32.4,32.4
1910,湖北,22000,24.2,24,24,0,528400,2015/9/15,24.2,24
1911,重庆,0,15,15,15,0,0,2015/9/15,15,15
1912,北京,8500,46.5,46.5,46.5,0,395250,2015/9/14,46.5,46.5
1913,上海,1000,12.1,12.1,12.1,0,12100,2015/9/14,12.1,12.1
1914,广东,1161,18.26,18.53,18.53,0,21205.5,2015/9/14,20.36,18.26
1915,天津,180,22.67,22.67,22.67,0,4080,2015/9/14,22.67,22.67
1916,SZ2013,4008,37.5,37,32.99,0,144288,2015/9/14,37.5,37.5
1917,SZ2015,602,37,37,37,0,22277,2015/9/14,38.5,38.5
1918,SZ2014,2004,36,36,36,0,64044,2015/9/14,36,36
1919,湖北,16717,24.8,24.8,24.8,0,414582,2015/9/14,24.8,24.8
1920,重庆,0,15,15,15,0,0,2015/9/14,15,15
1921,北京,0,45,45,45,0,0,2015/9/11,45,45
1922,上海,0,13.4,13.4,13.4,0,0,2015/9/11,13.4,13.4
1923,广东,1020,18.53,16.93,16.93,0,18905,2015/9/11,18.6,18.53
1924,天津,100,23,23,23,0,2300,2015/9/11,23,23
1925,SZ2015,2,38,38,38,0,76,2015/9/11,38,38
1926,SZ2014,2,35.5,35.5,35.5,0,71,2015/9/11,35.5,35.5
1927,SZ2013,8126,36.65,29.99,29.99,0,258769,2015/9/11,36.65,36.65
1928,湖北,27549,24.7,24.5,24.5,0,668097,2015/9/11,24.7,24.5
1929,重庆,0,15,15,15,0,0,2015/9/11,15,15
1930,北京,100,45,45,45,0,4500,2015/9/10,45,45
1931,上海,0,13.4,13.4,13.4,0,0,2015/9/10,13.4,13.4
1932,广东,10160,16.93,16.94,16.94,0,171988,2015/9/10,18.63,16.93
1933,天津,240,22.78,22.78,22.78,0,5468,2015/9/10,22.78,22.78
1934,SZ2014,6,40,40,40,0,236,2015/9/10,40,40
1935,SZ2013,3005,33.32,27.26,27.26,0,81946.6,2015/9/10,33.32,33.32
1936,SZ2015,602,33.76,33.75,33.75,0,20326,2015/9/10,38,38
1937,湖北,27766,24.9,24,24,0,681219,2015/9/10,24.9,24
1938,重庆,0,15,15,15,0,0,2015/9/10,15,15
1939,北京,8600,45.76,45.76,45.76,0,393500,2015/9/9,45.76,45.76
1940,上海,0,13.4,13.4,13.4,0,0,2015/9/9,13.4,13.4
1941,广东,3100,16.94,15.53,15.53,0,52504,2015/9/9,17.08,16.94
1942,天津,280,22.53,22.53,22.53,0,6309,2015/9/9,22.53,22.53
1943,SZ2013,10397,30.29,30.29,24.79,0,276484,2015/9/9,30.29,30.29
1944,SZ2015,0,37.5,37.5,37.5,0,0,2015/9/9,37.5,37.5
1945,SZ2014,6,38,38,38,0,228,2015/9/9,38,38
1946,湖北,106,25,25,25,0,2570.69,2015/9/9,25,25
1947,重庆,0,15,15,15,0,0,2015/9/9,15,15
1948,北京,0,49.14,49.14,49.14,0,0,2015/9/8,49.14,49.14
1949,上海,0,13.4,13.4,13.4,0,0,2015/9/8,13.4,13.4
1950,广东,0,15.53,16.2,16.2,0,0,2015/9/8,16.49,15.75
1951,天津,260,22.45,22.45,22.45,0,5838,2015/9/8,22.45,22.45
1952,SZ2013,4396,33.66,27.54,27.54,0,121090,2015/9/8,33.66,27.54
1953,SZ2015,0,37.5,35,35,0,0,2015/9/8,37.5,35.02
1954,SZ2014,651,39.97,39.97,39.97,0,23672.3,2015/9/8,39.97,39.97
1955,湖北,26401,24.6,24.6,24.6,0,649465,2015/9/8,24.6,24.6
1956,重庆,0,15,15,15,0,0,2015/9/8,15,15
1957,北京,0,49.14,49.14,49.14,0,0,2015/9/7,49.14,49.14
1958,上海,0,13.4,13.4,13.4,0,0,2015/9/7,13.4,13.4
1959,广东,102777,15.53,16.2,16.2,0,1618290,2015/9/7,16.49,15.75
1960,天津,400,22.56,22.56,22.56,0,9023,2015/9/7,22.56,22.56
1961,SZ2015,2,37.5,35,35,0,75,2015/9/7,37.5,35.02
1962,SZ2014,1403,31.5,31.5,31.5,0,44204.5,2015/9/7,31.5,31.5
1963,SZ2013,650,36,36,30.6,0,23394.6,2015/9/7,36,30.6
1964,湖北,15703,24.6,24.5,24.5,0,386224,2015/9/7,24.6,24.5
1965,重庆,0,15,15,15,0,0,2015/9/7,15,15
1966,北京,0,49.14,49.14,49.14,0,0,2015/9/2,49.14,49.14
1967,上海,0,13.4,13.4,13.4,0,0,2015/9/2,13.4,13.4
1968,广东,29021,16.2,18,18,0,470140,2015/9/2,16.2,16.2
1969,天津,460,22.46,22.46,22.46,0,10332,2015/9/2,22.46,22.46
1970,SZ2014,0,35,35,35,0,0,2015/9/2,35,35
1971,SZ2013,651,34,31.19,31.19,0,20307.5,2015/9/2,34,34
1972,SZ2015,604,37.5,35,35,0,21150,2015/9/2,37.5,35.02
1973,湖北,56,24.7,24.7,24.7,0,1382.94,2015/9/2,24.7,24.7
1974,重庆,0,15,15,15,0,0,2015/9/2,15,15
1975,北京,0,49.14,49.14,49.14,0,0,2015/9/1,49.14,49.14
1976,上海,0,13.4,13.4,13.4,0,0,2015/9/1,13.4,13.4
1977,广东,100000,18,19.4,19.4,0,1800000,2015/9/1,18,18
1978,天津,420,22.35,22.35,22.35,0,9386,2015/9/1,22.35,22.35
1979,SZ2015,602,32.86,32.85,32.85,0,19783,2015/9/1,36.5,36.5
1980,SZ2015,602,32.86,32.85,32.85,0,19783,2015/9/1,36.5,36.5
1981,SZ2014,574,35,35,35,0,20090,2015/9/1,35,35
1982,湖北,16151,25.25,25.25,25.25,0,399563,2015/9/1,25.25,25.25
1983,重庆,0,15,15,15,0,0,2015/9/1,15,15
1984,北京,0,49.14,49.14,49.14,0,0,2015/8/31,49.14,49.14
1985,上海,0,13.4,13.4,13.4,0,0,2015/8/31,13.4,13.4
1986,广东,399,19.4,17.69,17.69,0,7740.6,2015/8/31,19.4,19.4
1987,天津,400,22.27,22.27,22.27,0,8909,2015/8/31,22.27,22.27
1988,SZ2013,1,31.5,31.5,31.5,0,31.5,2015/8/31,31.5,31.5
1989,SZ2015,200,34.51,34.5,34.5,0,6902,2015/8/31,36.5,36.5
1990,SZ2014,20891,35.5,35.5,35.5,0,590112,2015/8/31,35.5,35.5
1991,湖北,26400,24.5,24.5,24.5,0,646611,2015/8/31,24.5,24.5
1992,重庆,0,15,15,15,0,0,2015/8/31,15,15
1993,北京,0,49.14,49.14,49.14,0,0,2015/8/28,49.14,49.14
