date,hour,max_load,weekday,holiday
2012-05-19 08,8,14240,6,1
2012-05-19 09,9,14955,6,1
2012-05-19 10,10,15303,6,1
2012-05-19 11,11,14989,6,1
2012-05-19 12,12,14626,6,1
2012-05-19 13,13,14751,6,1
2012-05-19 14,14,14702,6,1
2012-05-19 15,15,14665,6,1
2012-05-19 16,16,14902,6,1
2012-05-19 17,17,14632,6,1
2012-05-19 18,18,14884,6,1
2012-05-19 19,19,15075,6,1
2012-05-19 20,20,14579,6,1
2012-05-19 21,21,14339,6,1
2012-05-19 22,22,13437,6,1
2012-05-19 23,23,12564,6,1
2012-05-20 00,0,11855,7,1
2012-05-20 01,1,11289,7,1
2012-05-20 02,2,10963,7,1
2012-05-20 03,3,10759,7,1
2012-05-20 04,4,10697,7,1
2012-05-20 05,5,10961,7,1
2012-05-20 06,6,10962,7,1
2012-05-20 07,7,11643,7,1
2012-05-20 08,8,12610,7,1
2012-05-20 09,9,13641,7,1
2012-05-20 10,10,14113,7,1
2012-05-20 11,11,13947,7,1
2012-05-20 12,12,13295,7,1
2012-05-20 13,13,13472,7,1
2012-05-20 14,14,13451,7,1
2012-05-20 15,15,13611,7,1
2012-05-20 16,16,13829,7,1
2012-05-20 17,17,13960,7,1
2012-05-20 18,18,14027,7,1
2012-05-20 19,19,14388,7,1
2012-05-20 20,20,14064,7,1
2012-05-20 21,21,13579,7,1
2012-05-20 22,22,12809,7,1
2012-05-20 23,23,12054,7,1
2012-05-21 00,0,11125,1,0
2012-05-21 01,1,10904,1,0
2012-05-21 02,2,10615,1,0
2012-05-21 03,3,10521,1,0
2012-05-21 04,4,10622,1,0
2012-05-21 05,5,10943,1,0
2012-05-21 06,6,11536,1,0
2012-05-21 07,7,13041,1,0
2012-05-21 08,8,15237,1,0
2012-05-21 09,9,16072,1,0
2012-05-21 10,10,16437,1,0
2012-05-21 11,11,16336,1,0
2012-05-21 12,12,16111,1,0
2012-05-21 13,13,16209,1,0
2012-05-21 14,14,16398,1,0
2012-05-21 15,15,16138,1,0
2012-05-21 16,16,16094,1,0
2012-05-21 17,17,15894,1,0
2012-05-21 18,18,15807,1,0
2012-05-21 19,19,16025,1,0
2012-05-21 20,20,15399,1,0
2012-05-21 21,21,14980,1,0
2012-05-21 22,22,14062,1,0
2012-05-21 23,23,13062,1,0
2012-05-22 00,0,12128,2,0
2012-05-22 01,1,11710,2,0
2012-05-22 02,2,11218,2,0
2012-05-22 03,3,11083,2,0
2012-05-22 04,4,11140,2,0
2012-05-22 05,5,11512,2,0
2012-05-22 06,6,12004,2,0
2012-05-22 07,7,13249,2,0
2012-05-22 08,8,15299,2,0
2012-05-22 09,9,16114,2,0
2012-05-22 10,10,16426,2,0
2012-05-22 11,11,16168,2,0
2012-05-22 12,12,15778,2,0
2012-05-22 13,13,15973,2,0
2012-05-22 14,14,16135,2,0
2012-05-22 15,15,16145,2,0
2012-05-22 16,16,16189,2,0
2012-05-22 17,17,15600,2,0
2012-05-22 18,18,15435,2,0
2012-05-22 19,19,15706,2,0
2012-05-22 20,20,15457,2,0
2012-05-22 21,21,15115,2,0
2012-05-22 22,22,14100,2,0
2012-05-22 23,23,13128,2,0
2012-05-23 00,0,12229,3,0
2012-05-23 01,1,11805,3,0
2012-05-23 02,2,11238,3,0
2012-05-23 03,3,11152,3,0
2012-05-23 04,4,11180,3,0
2012-05-23 05,5,11630,3,0
2012-05-23 06,6,12022,3,0
2012-05-23 07,7,13294,3,0
2012-05-23 08,8,15286,3,0
2012-05-23 09,9,16266,3,0
2012-05-23 10,10,16568,3,0
2012-05-23 11,11,16222,3,0
2012-05-23 12,12,15771,3,0
2012-05-23 13,13,16140,3,0
2012-05-23 14,14,16122,3,0
2012-05-23 15,15,16302,3,0
2012-05-23 16,16,16215,3,0
2012-05-23 17,17,15639,3,0
2012-05-23 18,18,15613,3,0
2012-05-23 19,19,15694,3,0
2012-05-23 20,20,15418,3,0
2012-05-23 21,21,14862,3,0
2012-05-23 22,22,14086,3,0
2012-05-23 23,23,13164,3,0
2012-05-24 00,0,12176,4,0
2012-05-24 01,1,11941,4,0
2012-05-24 02,2,11469,4,0
2012-05-24 03,3,11241,4,0
2012-05-24 04,4,11356,4,0
2012-05-24 05,5,11642,4,0
2012-05-24 06,6,11942,4,0
2012-05-24 07,7,13414,4,0
2012-05-24 08,8,15335,4,0
2012-05-24 09,9,16525,4,0
2012-05-24 10,10,16696,4,0
2012-05-24 11,11,16482,4,0
2012-05-24 12,12,16049,4,0
2012-05-24 13,13,16302,4,0
2012-05-24 14,14,16158,4,0
2012-05-24 15,15,16242,4,0
2012-05-24 16,16,16321,4,0
2012-05-24 17,17,15784,4,0
2012-05-24 18,18,15650,4,0
2012-05-24 19,19,15817,4,0
2012-05-24 20,20,15309,4,0
2012-05-24 21,21,14835,4,0
2012-05-24 22,22,13862,4,0
2012-05-24 23,23,13061,4,0
2012-05-25 00,0,12177,5,0
2012-05-25 01,1,11917,5,0
2012-05-25 02,2,11413,5,0
2012-05-25 03,3,11170,5,0
2012-05-25 04,4,11253,5,0
2012-05-25 05,5,11534,5,0
2012-05-25 06,6,11933,5,0
2012-05-25 07,7,13412,5,0
2012-05-25 08,8,15445,5,0
2012-05-25 09,9,16157,5,0
2012-05-25 10,10,16426,5,0
2012-05-25 11,11,16239,5,0
2012-05-25 12,12,15742,5,0
2012-05-25 13,13,15988,5,0
2012-05-25 14,14,15904,5,0
2012-05-25 15,15,16088,5,0
2012-05-25 16,16,15977,5,0
2012-05-25 17,17,15851,5,0
2012-05-25 18,18,15606,5,0
2012-05-25 19,19,15861,5,0
2012-05-25 20,20,15238,5,0
2012-05-25 21,21,14829,5,0
2012-05-25 22,22,14151,5,0
2012-05-25 23,23,13121,5,0
2012-05-26 00,0,12210,6,1
2012-05-26 01,1,11654,6,1
2012-05-26 02,2,11219,6,1
2012-05-26 03,3,11173,6,1
2012-05-26 04,4,10911,6,1
2012-05-26 05,5,11305,6,1
2012-05-26 06,6,11544,6,1
2012-05-26 07,7,12594,6,1
2012-05-26 08,8,14128,6,1
2012-05-26 09,9,14855,6,1
2012-05-26 10,10,15201,6,1
2012-05-26 11,11,14782,6,1
2012-05-26 12,12,14335,6,1
2012-05-26 13,13,14624,6,1
2012-05-26 14,14,14552,6,1
2012-05-26 15,15,14539,6,1
2012-05-26 16,16,14730,6,1
2012-05-26 17,17,14406,6,1
2012-05-26 18,18,14412,6,1
2012-05-26 19,19,14646,6,1
2012-05-26 20,20,14377,6,1
2012-05-26 21,21,14122,6,1
2012-05-26 22,22,13415,6,1
2012-05-26 23,23,12452,6,1
2012-05-27 00,0,11585,7,1
2012-05-27 01,1,11180,7,1
2012-05-27 02,2,10820,7,1
2012-05-27 03,3,10594,7,1
2012-05-27 04,4,10559,7,1
2012-05-27 05,5,10733,7,1
2012-05-27 06,6,10857,7,1
2012-05-27 07,7,11600,7,1
2012-05-27 08,8,12863,7,1
2012-05-27 09,9,13731,7,1
2012-05-27 10,10,14154,7,1
2012-05-27 11,11,13947,7,1
2012-05-27 12,12,13523,7,1
2012-05-27 13,13,13472,7,1
2012-05-27 14,14,13633,7,1
2012-05-27 15,15,13472,7,1
2012-05-27 16,16,13720,7,1
2012-05-27 17,17,13770,7,1
2012-05-27 18,18,13777,7,1
2012-05-27 19,19,14218,7,1
2012-05-27 20,20,14155,7,1
2012-05-27 21,21,13699,7,1
2012-05-27 22,22,12816,7,1
2012-05-27 23,23,11835,7,1
2012-05-28 00,0,11094,1,0
2012-05-28 01,1,10797,1,0
2012-05-28 02,2,10483,1,0
2012-05-28 03,3,10342,1,0
2012-05-28 04,4,10488,1,0
2012-05-28 05,5,10987,1,0
2012-05-28 06,6,11584,1,0
2012-05-28 07,7,13086,1,0
2012-05-28 08,8,15338,1,0
2012-05-28 09,9,16422,1,0
2012-05-28 10,10,16659,1,0
2012-05-28 11,11,16327,1,0
2012-05-28 12,12,15874,1,0
2012-05-28 13,13,16265,1,0
2012-05-28 14,14,16141,1,0
2012-05-28 15,15,16207,1,0
2012-05-28 16,16,16195,1,0
2012-05-28 17,17,15704,1,0
2012-05-28 18,18,15496,1,0
2012-05-28 19,19,15583,1,0
2012-05-28 20,20,15440,1,0
2012-05-28 21,21,15059,1,0
2012-05-28 22,22,14168,1,0
2012-05-28 23,23,13138,1,0
2012-05-29 00,0,12164,2,0
2012-05-29 01,1,11747,2,0
2012-05-29 02,2,11213,2,0
2012-05-29 03,3,10856,2,0
2012-05-29 04,4,10955,2,0
2012-05-29 05,5,11313,2,0
2012-05-29 06,6,11942,2,0
2012-05-29 07,7,13445,2,0
2012-05-29 08,8,15428,2,0
2012-05-29 09,9,16617,2,0
2012-05-29 10,10,16928,2,0
2012-05-29 11,11,16440,2,0
2012-05-29 12,12,15816,2,0
2012-05-29 13,13,16069,2,0
2012-05-29 14,14,15967,2,0
2012-05-29 15,15,16016,2,0
2012-05-29 16,16,15990,2,0
2012-05-29 17,17,15634,2,0
2012-05-29 18,18,15386,2,0
2012-05-29 19,19,15641,2,0
2012-05-29 20,20,15430,2,0
2012-05-29 21,21,15008,2,0
2012-05-29 22,22,14208,2,0
2012-05-29 23,23,13303,2,0
2012-05-30 00,0,12182,3,0
2012-05-30 01,1,11650,3,0
2012-05-30 02,2,11135,3,0
2012-05-30 03,3,10796,3,0
2012-05-30 04,4,10848,3,0
2012-05-30 05,5,11311,3,0
2012-05-30 06,6,11841,3,0
2012-05-30 07,7,13430,3,0
2012-05-30 08,8,15356,3,0
2012-05-30 09,9,15899,3,0
2012-05-30 10,10,16142,3,0
2012-05-30 11,11,15803,3,0
2012-05-30 12,12,15713,3,0
2012-05-30 13,13,15867,3,0
2012-05-30 14,14,15597,3,0
2012-05-30 15,15,15778,3,0
2012-05-30 16,16,15755,3,0
2012-05-30 17,17,15481,3,0
2012-05-30 18,18,15001,3,0
2012-05-30 19,19,15616,3,0
2012-05-30 20,20,15214,3,0
2012-05-30 21,21,14473,3,0
2012-05-30 22,22,13733,3,0
2012-05-30 23,23,12826,3,0
2012-05-31 00,0,11978,4,0
2012-05-31 01,1,11599,4,0
2012-05-31 02,2,11196,4,0
2012-05-31 03,3,10807,4,0
2012-05-31 04,4,10883,4,0
2012-05-31 05,5,11432,4,0
2012-05-31 06,6,11783,4,0
2012-05-31 07,7,13324,4,0
2012-05-31 08,8,15353,4,0
2012-05-31 09,9,15883,4,0
2012-05-31 10,10,16203,4,0
2012-05-31 11,11,16098,4,0
2012-05-31 12,12,15531,4,0
2012-05-31 13,13,15947,4,0
2012-05-31 14,14,15754,4,0
2012-05-31 15,15,15824,4,0
2012-05-31 16,16,15878,4,0
2012-05-31 17,17,15381,4,0
2012-05-31 18,18,15365,4,0
2012-05-31 19,19,15808,4,0
2012-05-31 20,20,15255,4,0
2012-05-31 21,21,14853,4,0
2012-05-31 22,22,13837,4,0
2012-05-31 23,23,12885,4,0
2012-06-01 00,0,12012,5,0
2012-06-01 01,1,11519,5,0
2012-06-01 02,2,11153,5,0
2012-06-01 03,3,10900,5,0
2012-06-01 04,4,11006,5,0
2012-06-01 05,5,11532,5,0
2012-06-01 06,6,11783,5,0
2012-06-01 07,7,13324,5,0
2012-06-01 08,8,15255,5,0
2012-06-01 09,9,16180,5,0
2012-06-01 10,10,16209,5,0
2012-06-01 11,11,16174,5,0
2012-06-01 12,12,15644,5,0
2012-06-01 13,13,15886,5,0
2012-06-01 14,14,15795,5,0
2012-06-01 15,15,15884,5,0
2012-06-01 16,16,15841,5,0
2012-06-01 17,17,15421,5,0
2012-06-01 18,18,15177,5,0
2012-06-01 19,19,15609,5,0
2012-06-01 20,20,15068,5,0
2012-06-01 21,21,14629,5,0
2012-06-01 22,22,13933,5,0
2012-06-01 23,23,12787,5,0
2012-06-02 00,0,12105,6,1
2012-06-02 01,1,11472,6,1
2012-06-02 02,2,11121,6,1
2012-06-02 03,3,10911,6,1
2012-06-02 04,4,10972,6,1
2012-06-02 05,5,11326,6,1
2012-06-02 06,6,11221,6,1
2012-06-02 07,7,12517,6,1
2012-06-02 08,8,13817,6,1
2012-06-02 09,9,14712,6,1
2012-06-02 10,10,15117,6,1
2012-06-02 11,11,14709,6,1
2012-06-02 12,12,14452,6,1
2012-06-02 13,13,14625,6,1
2012-06-02 14,14,14674,6,1
2012-06-02 15,15,14597,6,1
2012-06-02 16,16,14858,6,1
2012-06-02 17,17,14477,6,1
2012-06-02 18,18,14163,6,1
2012-06-02 19,19,14596,6,1
2012-06-02 20,20,14439,6,1
2012-06-02 21,21,14142,6,1
2012-06-02 22,22,13471,6,1
2012-06-02 23,23,12502,6,1
2012-06-03 00,0,11662,7,1
2012-06-03 01,1,11063,7,1
2012-06-03 02,2,10707,7,1
2012-06-03 03,3,10646,7,1
2012-06-03 04,4,10692,7,1
2012-06-03 05,5,10806,7,1
2012-06-03 06,6,10827,7,1
2012-06-03 07,7,11675,7,1
2012-06-03 08,8,12739,7,1
2012-06-03 09,9,13435,7,1
2012-06-03 10,10,13933,7,1
2012-06-03 11,11,13761,7,1
2012-06-03 12,12,13381,7,1
2012-06-03 13,13,13465,7,1
2012-06-03 14,14,13372,7,1
2012-06-03 15,15,13377,7,1
2012-06-03 16,16,13649,7,1
2012-06-03 17,17,13692,7,1
2012-06-03 18,18,13523,7,1
2012-06-03 19,19,13917,7,1
2012-06-03 20,20,13973,7,1
2012-06-03 21,21,13536,7,1
2012-06-03 22,22,12935,7,1
2012-06-03 23,23,11797,7,1
2012-06-04 00,0,11140,1,0
2012-06-04 01,1,10785,1,0
2012-06-04 02,2,10494,1,0
2012-06-04 03,3,10319,1,0
2012-06-04 04,4,10480,1,0
2012-06-04 05,5,10910,1,0
2012-06-04 06,6,11179,1,0
2012-06-04 07,7,12917,1,0
2012-06-04 08,8,15079,1,0
2012-06-04 09,9,16469,1,0
2012-06-04 10,10,16696,1,0
2012-06-04 11,11,16515,1,0
2012-06-04 12,12,15877,1,0
2012-06-04 13,13,16308,1,0
2012-06-04 14,14,16240,1,0
2012-06-04 15,15,16232,1,0
2012-06-04 16,16,16225,1,0
2012-06-04 17,17,15588,1,0
2012-06-04 18,18,15513,1,0
2012-06-04 19,19,15813,1,0
2012-06-04 20,20,15653,1,0
2012-06-04 21,21,14745,1,0
2012-06-04 22,22,14280,1,0
2012-06-04 23,23,13021,1,0
2012-06-05 00,0,12202,2,0
2012-06-05 01,1,11559,2,0
2012-06-05 02,2,11274,2,0
2012-06-05 03,3,10799,2,0
2012-06-05 04,4,10937,2,0
2012-06-05 05,5,11222,2,0
2012-06-05 06,6,11619,2,0
2012-06-05 07,7,13162,2,0
2012-06-05 08,8,15475,2,0
2012-06-05 09,9,16592,2,0
2012-06-05 10,10,17126,2,0
2012-06-05 11,11,16694,2,0
2012-06-05 12,12,15904,2,0
2012-06-05 13,13,16022,2,0
2012-06-05 14,14,15943,2,0
2012-06-05 15,15,16058,2,0
2012-06-05 16,16,16082,2,0
2012-06-05 17,17,15704,2,0
2012-06-05 18,18,15470,2,0
2012-06-05 19,19,15798,2,0
2012-06-05 20,20,15528,2,0
2012-06-05 21,21,14786,2,0
2012-06-05 22,22,13925,2,0
2012-06-05 23,23,13080,2,0
2012-06-06 00,0,12119,3,0
2012-06-06 01,1,11869,3,0
2012-06-06 02,2,11412,3,0
2012-06-06 03,3,11353,3,0
2012-06-06 04,4,11378,3,0
2012-06-06 05,5,11765,3,0
2012-06-06 06,6,12153,3,0
2012-06-06 07,7,13727,3,0
2012-06-06 08,8,15752,3,0
2012-06-06 09,9,16753,3,0
2012-06-06 10,10,16998,3,0
2012-06-06 11,11,16704,3,0
2012-06-06 12,12,16322,3,0
2012-06-06 13,13,16737,3,0
2012-06-06 14,14,16766,3,0
2012-06-06 15,15,16697,3,0
2012-06-06 16,16,16732,3,0
2012-06-06 17,17,16367,3,0
2012-06-06 18,18,15806,3,0
2012-06-06 19,19,16113,3,0
2012-06-06 20,20,15741,3,0
2012-06-06 21,21,15179,3,0
2012-06-06 22,22,14397,3,0
2012-06-06 23,23,13280,3,0
2012-06-07 00,0,12427,4,0
2012-06-07 01,1,11974,4,0
2012-06-07 02,2,11723,4,0
2012-06-07 03,3,11297,4,0
2012-06-07 04,4,11458,4,0
2012-06-07 05,5,11786,4,0
2012-06-07 06,6,12208,4,0
2012-06-07 07,7,13662,4,0
2012-06-07 08,8,15904,4,0
2012-06-07 09,9,17342,4,0
2012-06-07 10,10,17682,4,0
2012-06-07 11,11,17589,4,0
2012-06-07 12,12,16404,4,0
2012-06-07 13,13,16591,4,0
2012-06-07 14,14,16642,4,0
2012-06-07 15,15,16557,4,0
2012-06-07 16,16,16582,4,0
2012-06-07 17,17,16207,4,0
2012-06-07 18,18,15968,4,0
2012-06-07 19,19,16101,4,0
2012-06-07 20,20,15828,4,0
2012-06-07 21,21,15086,4,0
2012-06-07 22,22,14252,4,0
2012-06-07 23,23,13444,4,0
2012-06-08 00,0,12752,5,0
2012-06-08 01,1,12188,5,0
2012-06-08 02,2,11969,5,0
2012-06-08 03,3,11695,5,0
2012-06-08 04,4,11891,5,0
2012-06-08 05,5,12313,5,0
2012-06-08 06,6,12619,5,0
2012-06-08 07,7,14123,5,0
2012-06-08 08,8,17102,5,0
2012-06-08 09,9,18825,5,0
2012-06-08 10,10,19137,5,0
2012-06-08 11,11,18812,5,0
2012-06-08 12,12,17602,5,0
2012-06-08 13,13,17820,5,0
2012-06-08 14,14,17694,5,0
2012-06-08 15,15,17709,5,0
2012-06-08 16,16,17645,5,0
2012-06-08 17,17,17174,5,0
2012-06-08 18,18,17056,5,0
2012-06-08 19,19,17107,5,0
2012-06-08 20,20,16360,5,0
2012-06-08 21,21,15399,5,0
2012-06-08 22,22,14515,5,0
2012-06-08 23,23,13511,5,0
2012-06-09 00,0,12976,6,1
2012-06-09 01,1,12568,6,1
2012-06-09 02,2,12180,6,1
2012-06-09 03,3,12061,6,1
2012-06-09 04,4,12176,6,1
2012-06-09 05,5,12318,6,1
2012-06-09 06,6,12341,6,1
2012-06-09 07,7,13616,6,1
2012-06-09 08,8,15174,6,1
2012-06-09 09,9,16391,6,1
2012-06-09 10,10,16781,6,1
2012-06-09 11,11,16140,6,1
2012-06-09 12,12,15954,6,1
2012-06-09 13,13,15989,6,1
2012-06-09 14,14,16078,6,1
2012-06-09 15,15,16095,6,1
2012-06-09 16,16,16267,6,1
2012-06-09 17,17,15717,6,1
2012-06-09 18,18,15593,6,1
2012-06-09 19,19,16044,6,1
2012-06-09 20,20,15995,6,1
2012-06-09 21,21,15432,6,1
2012-06-09 22,22,14523,6,1
2012-06-09 23,23,13678,6,1
2012-06-10 00,0,12580,7,1
2012-06-10 01,1,12284,7,1
2012-06-10 02,2,11928,7,1
2012-06-10 03,3,11852,7,1
2012-06-10 04,4,11709,7,1
2012-06-10 05,5,12030,7,1
2012-06-10 06,6,12051,7,1
2012-06-10 07,7,12689,7,1
2012-06-10 08,8,13839,7,1
2012-06-10 09,9,15014,7,1
2012-06-10 10,10,15382,7,1
2012-06-10 11,11,14907,7,1
2012-06-10 12,12,14491,7,1
2012-06-10 13,13,14678,7,1
2012-06-10 14,14,14575,7,1
2012-06-10 15,15,14513,7,1
2012-06-10 16,16,14787,7,1
2012-06-10 17,17,14750,7,1
2012-06-10 18,18,14596,7,1
2012-06-10 19,19,15035,7,1
2012-06-10 20,20,15090,7,1
2012-06-10 21,21,14583,7,1
2012-06-10 22,22,13938,7,1
2012-06-10 23,23,12923,7,1
2012-06-11 00,0,12284,1,0
2012-06-11 01,1,11756,1,0
2012-06-11 02,2,11444,1,0
2012-06-11 03,3,11325,1,0
2012-06-11 04,4,11454,1,0
2012-06-11 05,5,11972,1,0
2012-06-11 06,6,12478,1,0
2012-06-11 07,7,14267,1,0
2012-06-11 08,8,17207,1,0
2012-06-11 09,9,18920,1,0
2012-06-11 10,10,19363,1,0
2012-06-11 11,11,18357,1,0
2012-06-11 12,12,17211,1,0
2012-06-11 13,13,17658,1,0
2012-06-11 14,14,17595,1,0
2012-06-11 15,15,17595,1,0
2012-06-11 16,16,17727,1,0
2012-06-11 17,17,17134,1,0
2012-06-11 18,18,16681,1,0
2012-06-11 19,19,17042,1,0
2012-06-11 20,20,16544,1,0
2012-06-11 21,21,15929,1,0
2012-06-11 22,22,14992,1,0
2012-06-11 23,23,13876,1,0
2012-06-12 00,0,13760,2,0
2012-06-12 01,1,13214,2,0
2012-06-12 02,2,12813,2,0
2012-06-12 03,3,12452,2,0
2012-06-12 04,4,12369,2,0
2012-06-12 05,5,12848,2,0
2012-06-12 06,6,13138,2,0
2012-06-12 07,7,15179,2,0
2012-06-12 08,8,17489,2,0
2012-06-12 09,9,18452,2,0
2012-06-12 10,10,19011,2,0
2012-06-12 11,11,18862,2,0
2012-06-12 12,12,19094,2,0
2012-06-12 13,13,19310,2,0
2012-06-12 14,14,19348,2,0
2012-06-12 15,15,19343,2,0
2012-06-12 16,16,19204,2,0
2012-06-12 17,17,18927,2,0
2012-06-12 18,18,18066,2,0
2012-06-12 19,19,18105,2,0
2012-06-12 20,20,17813,2,0
2012-06-12 21,21,17155,2,0
2012-06-12 22,22,16042,2,0
2012-06-12 23,23,15006,2,0
2012-06-13 00,0,14131,3,0
2012-06-13 01,1,13349,3,0
2012-06-13 02,2,12946,3,0
2012-06-13 03,3,12635,3,0
2012-06-13 04,4,12447,3,0
2012-06-13 05,5,12687,3,0
2012-06-13 06,6,12948,3,0
2012-06-13 07,7,14913,3,0
2012-06-13 08,8,17410,3,0
2012-06-13 09,9,18712,3,0
2012-06-13 10,10,19254,3,0
2012-06-13 11,11,18866,3,0
2012-06-13 12,12,18712,3,0
2012-06-13 13,13,19082,3,0
2012-06-13 14,14,19267,3,0
2012-06-13 15,15,19365,3,0
2012-06-13 16,16,19185,3,0
2012-06-13 17,17,18521,3,0
2012-06-13 18,18,17491,3,0
2012-06-13 19,19,17724,3,0
2012-06-13 20,20,17364,3,0
2012-06-13 21,21,16591,3,0
2012-06-13 22,22,15894,3,0
2012-06-13 23,23,14995,3,0
2012-06-14 00,0,13871,4,0
2012-06-14 01,1,12939,4,0
2012-06-14 02,2,12459,4,0
2012-06-14 03,3,12228,4,0
2012-06-14 04,4,12185,4,0
2012-06-14 05,5,12537,4,0
2012-06-14 06,6,12905,4,0
2012-06-14 07,7,14886,4,0
2012-06-14 08,8,17375,4,0
2012-06-14 09,9,18461,4,0
2012-06-14 10,10,18951,4,0
2012-06-14 11,11,18810,4,0
2012-06-14 12,12,18647,4,0
2012-06-14 13,13,18978,4,0
2012-06-14 14,14,19136,4,0
2012-06-14 15,15,19056,4,0
2012-06-14 16,16,19061,4,0
2012-06-14 17,17,18133,4,0
2012-06-14 18,18,17158,4,0
2012-06-14 19,19,17373,4,0
2012-06-14 20,20,17418,4,0
2012-06-14 21,21,16747,4,0
2012-06-14 22,22,15695,4,0
2012-06-14 23,23,14628,4,0
2012-06-15 00,0,13721,5,0
2012-06-15 01,1,12900,5,0
2012-06-15 02,2,12546,5,0
2012-06-15 03,3,12285,5,0
2012-06-15 04,4,12155,5,0
2012-06-15 05,5,12442,5,0
2012-06-15 06,6,12931,5,0
2012-06-15 07,7,14708,5,0
2012-06-15 08,8,17041,5,0
2012-06-15 09,9,18262,5,0
2012-06-15 10,10,18607,5,0
2012-06-15 11,11,18246,5,0
2012-06-15 12,12,18575,5,0
2012-06-15 13,13,18814,5,0
2012-06-15 14,14,18907,5,0
2012-06-15 15,15,18877,5,0
2012-06-15 16,16,18551,5,0
2012-06-15 17,17,17655,5,0
2012-06-15 18,18,17157,5,0
2012-06-15 19,19,17373,5,0
2012-06-15 20,20,17112,5,0
2012-06-15 21,21,16457,5,0
2012-06-15 22,22,15455,5,0
2012-06-15 23,23,14292,5,0
2012-06-16 00,0,13426,6,1
2012-06-16 01,1,12721,6,1
2012-06-16 02,2,12388,6,1
2012-06-16 03,3,12163,6,1
2012-06-16 04,4,12079,6,1
2012-06-16 05,5,12293,6,1
2012-06-16 06,6,12151,6,1
2012-06-16 07,7,13261,6,1
2012-06-16 08,8,15439,6,1
2012-06-16 09,9,16760,6,1
2012-06-16 10,10,17303,6,1
2012-06-16 11,11,17257,6,1
2012-06-16 12,12,17209,6,1
2012-06-16 13,13,17414,6,1
2012-06-16 14,14,17236,6,1
2012-06-16 15,15,17250,6,1
2012-06-16 16,16,17278,6,1
2012-06-16 17,17,17008,6,1
2012-06-16 18,18,16594,6,1
2012-06-16 19,19,16952,6,1
2012-06-16 20,20,16898,6,1
2012-06-16 21,21,16285,6,1
2012-06-16 22,22,15503,6,1
2012-06-16 23,23,14714,6,1
2012-06-17 00,0,13479,7,1
2012-06-17 01,1,12737,7,1
2012-06-17 02,2,12226,7,1
2012-06-17 03,3,12049,7,1
2012-06-17 04,4,11936,7,1
2012-06-17 05,5,11897,7,1
2012-06-17 06,6,12035,7,1
2012-06-17 07,7,12710,7,1
2012-06-17 08,8,14255,7,1
2012-06-17 09,9,15367,7,1
2012-06-17 10,10,16437,7,1
2012-06-17 11,11,16419,7,1
2012-06-17 12,12,16088,7,1
2012-06-17 13,13,16164,7,1
2012-06-17 14,14,16168,7,1
2012-06-17 15,15,16009,7,1
2012-06-17 16,16,16001,7,1
2012-06-17 17,17,16015,7,1
2012-06-17 18,18,15761,7,1
2012-06-17 19,19,16095,7,1
2012-06-17 20,20,15982,7,1
2012-06-17 21,21,15655,7,1
2012-06-17 22,22,14728,7,1
2012-06-17 23,23,13868,7,1
2012-06-18 00,0,12748,1,0
2012-06-18 01,1,11598,1,0
2012-06-18 02,2,11066,1,0
2012-06-18 03,3,10849,1,0
2012-06-18 04,4,10954,1,0
2012-06-18 05,5,11473,1,0
2012-06-18 06,6,11965,1,0
2012-06-18 07,7,14034,1,0
2012-06-18 08,8,16334,1,0
2012-06-18 09,9,17301,1,0
2012-06-18 10,10,17604,1,0
2012-06-18 11,11,17408,1,0
2012-06-18 12,12,17328,1,0
2012-06-18 13,13,17646,1,0
2012-06-18 14,14,17456,1,0
2012-06-18 15,15,17542,1,0
2012-06-18 16,16,17648,1,0
2012-06-18 17,17,17086,1,0
2012-06-18 18,18,16388,1,0
2012-06-18 19,19,16618,1,0
2012-06-18 20,20,16164,1,0
2012-06-18 21,21,15660,1,0
2012-06-18 22,22,14922,1,0
2012-06-18 23,23,13808,1,0
2012-06-19 00,0,12921,2,0
2012-06-19 01,1,12296,2,0
2012-06-19 02,2,11881,2,0
2012-06-19 03,3,11510,2,0
2012-06-19 04,4,11361,2,0
2012-06-19 05,5,11743,2,0
2012-06-19 06,6,12380,2,0
2012-06-19 07,7,14117,2,0
2012-06-19 08,8,16086,2,0
2012-06-19 09,9,17254,2,0
2012-06-19 10,10,17578,2,0
2012-06-19 11,11,17283,2,0
2012-06-19 12,12,17011,2,0
2012-06-19 13,13,17259,2,0
2012-06-19 14,14,17228,2,0
2012-06-19 15,15,17268,2,0
2012-06-19 16,16,17266,2,0
2012-06-19 17,17,16832,2,0
2012-06-19 18,18,16480,2,0
2012-06-19 19,19,16642,2,0
2012-06-19 20,20,16376,2,0
2012-06-19 21,21,15713,2,0
2012-06-19 22,22,14992,2,0
2012-06-19 23,23,14079,2,0
2012-06-20 00,0,13132,3,0
2012-06-20 01,1,12354,3,0
2012-06-20 02,2,11952,3,0
2012-06-20 03,3,11551,3,0
2012-06-20 04,4,11633,3,0
2012-06-20 05,5,11813,3,0
2012-06-20 06,6,12355,3,0
2012-06-20 07,7,14085,3,0
2012-06-20 08,8,16241,3,0
2012-06-20 09,9,17278,3,0
2012-06-20 10,10,17634,3,0
2012-06-20 11,11,17153,3,0
2012-06-20 12,12,17054,3,0
2012-06-20 13,13,17322,3,0
2012-06-20 14,14,17338,3,0
2012-06-20 15,15,17296,3,0
